rank	kind	key	priority	events	unique_start_ips	unique_end_ips	sources	targets	deltas	statuses	sites	nearest_recovered	sample_starts	sample_ends	detail
746	sampled_operand_known	175->310:prefix_32_of_184055	4	1	1	1	175:1	310:1	+0x2cef7:1	prefix_32_of_184055:1	dispatch@0xcdac7:1	inside=345@0x343569-0x34367e+0x0	0x316672	0x343569	positive VM IP delta exceeds logged byte window; sampled_operand_events=1;operand_min_len=0x6;operand_shape=u16_0@+0x0,u32_0@+0x0,u16_2@+0x2,u16_4@+0x4;source_observations=central_or_long:1;ir=sampled operand footprint 0x6; observed target table[310], delta +0x2cef7
747	sampled_operand_known	195->310:-0x542a	4	1	1	1	195:1	310:1	-0x542a:1	backedge_sample:1	dispatch@0xc80b9:1	inside=360@0x364c72-0x364d87+0x0	0x36a09c	0x364c72	negative VM IP delta, exact consumed bytes unavailable from forward lookahead; sampled_operand_events=1;operand_min_len=0x6;operand_shape=u16_0@+0x0,u32_0@+0x0,u16_2@+0x2,u16_4@+0x4;source_observations=sampled_backedge:1;ir=sampled operand footprint 0x6; observed target table[310], delta -0x542a
748	sampled_operand_known	195->310:-0x8c8e	4	1	1	1	195:1	310:1	-0x8c8e:1	backedge_sample:1	dispatch@0xc80b9:1	inside=362@0x364e5f-0x364f74+0x0	0x36daed	0x364e5f	negative VM IP delta, exact consumed bytes unavailable from forward lookahead; sampled_operand_events=1;operand_min_len=0x6;operand_shape=u16_0@+0x0,u32_0@+0x0,u16_2@+0x2,u16_4@+0x4;source_observations=sampled_backedge:1;ir=sampled operand footprint 0x6; observed target table[310], delta -0x8c8e
749	sampled_operand_known	195->86:-0x2306	4	1	1	1	195:1	86:1	-0x2306:1	backedge_sample:1	dispatch@0xc80b9:1	inside=186@0x26cd71-0x26cf1b+0x0	0x26f077	0x26cd71	negative VM IP delta, exact consumed bytes unavailable from forward lookahead; sampled_operand_events=1;operand_min_len=0x6;operand_shape=u16_0@+0x0,u32_0@+0x0,u16_2@+0x2,u16_4@+0x4;source_observations=sampled_backedge:1;ir=sampled operand footprint 0x6; observed target table[86], delta -0x2306
750	sampled_operand_known	278->323:prefix_32_of_2234224	4	1	1	1	278:1	323:1	+0x221770:1	prefix_32_of_2234224:1	dispatch@0xcdac7:1	inside=318@0x33f278-0x33f6e0+0x0	0x11db08	0x33f278	positive VM IP delta exceeds logged byte window; sampled_operand_events=1;operand_min_len=0xa;operand_shape=u16_0@+0x0,u32_0@+0x0,u16_2@+0x2,b4@+0x4,u16_4@+0x4,u32_6@+0x6;source_observations=exact:1;ir=sampled operand footprint 0xa; observed target table[323], delta +0x221770
751	sampled_operand_known	278->86:prefix_32_of_2369210	4	1	1	1	278:1	86:1	+0x2426ba:1	prefix_32_of_2369210:1	dispatch@0xc80b9:1	inside=349@0x3603af-0x361133+0x0	0x11dcf5	0x3603af	positive VM IP delta exceeds logged byte window; sampled_operand_events=1;operand_min_len=0xa;operand_shape=u16_0@+0x0,u32_0@+0x0,u16_2@+0x2,b4@+0x4,u16_4@+0x4,u32_6@+0x6;source_observations=exact:1;ir=sampled operand footprint 0xa; observed target table[86], delta +0x2426ba
752	sampled_operand_known	299->169:-0x7fe6	4	1	1	1	299:1	169:1	-0x7fe6:1	backedge_sample:1	dispatch@0xc80b9:1	inside=286@0x3369fc-0x336d73+0x0	0x33e9e2	0x3369fc	negative VM IP delta, exact consumed bytes unavailable from forward lookahead; sampled_operand_events=1;operand_min_len=0x6;operand_shape=u16_0@+0x0,u32_0@+0x0,u16_2@+0x2,u16_4@+0x4;source_observations=sampled_backedge:1;ir=sampled operand footprint 0x6; observed target table[169], delta -0x7fe6
753	sampled_operand_known	299->310:-0xcf8b	4	1	1	1	299:1	310:1	-0xcf8b:1	backedge_sample:1	dispatch@0xc80b9:1	inside=364@0x36504c-0x365161+0x0	0x371fd7	0x36504c	negative VM IP delta, exact consumed bytes unavailable from forward lookahead; sampled_operand_events=1;operand_min_len=0x6;operand_shape=u16_0@+0x0,u32_0@+0x0,u16_2@+0x2,u16_4@+0x4;source_observations=sampled_backedge:1;ir=sampled operand footprint 0x6; observed target table[310], delta -0xcf8b
754	sampled_operand_known	311->42:-0x34ced	4	1	1	1	311:1	42:1	-0x34ced:1	backedge_sample:1	dispatch@0xcdac7:1	inside=212@0x30e872-0x30eeba+0x0	0x34355f	0x30e872	negative VM IP delta, exact consumed bytes unavailable from forward lookahead; sampled_operand_events=1;operand_min_len=0xa;operand_shape=b0@+0x0,u32_0@+0x0,u16_1@+0x1,u16_3@+0x3,u16_4@+0x4,u32_6@+0x6;source_observations=exact:1;ir=sampled operand footprint 0xa; observed target table[42], delta -0x34ced
755	sampled_operand_known	311->42:prefix_32_of_92651	4	1	1	1	311:1	42:1	+0x169eb:1	prefix_32_of_92651:1	dispatch@0xc80b9:1	inside=277@0x334a3d-0x334c7b+0x0	0x31e052	0x334a3d	positive VM IP delta exceeds logged byte window; sampled_operand_events=1;operand_min_len=0xa;operand_shape=b0@+0x0,u32_0@+0x0,u16_1@+0x1,u16_3@+0x3,u16_4@+0x4,u32_6@+0x6;source_observations=exact:1;ir=sampled operand footprint 0xa; observed target table[42], delta +0x169eb
756	sampled_operand_known	95->42:prefix_32_of_118830	4	1	1	1	95:1	42:1	+0x1d02e:1	prefix_32_of_118830:1	dispatch@0xc80b9:1	inside=304@0x33b647-0x33be94+0x0	0x31e619	0x33b647	positive VM IP delta exceeds logged byte window; sampled_operand_events=1;operand_min_len=0xa;operand_shape=u16_0@+0x0,u32_0@+0x0,u16_2@+0x2,u16_4@+0x4,u16_6@+0x6,u32_6@+0x6;source_observations=exact:1;ir=sampled operand footprint 0xa; observed target table[42], delta +0x1d02e
757	sampled_operand_source	175	4	1	0	0	175:1	310@0xb8556:1	+0x2cef7:1	sampled_operand_known:1	dispatch@0xcdac7:1				source_target=0x9c08f;unique_vm_ips=1;top_targets=310@0xb8556:1;top_deltas=+0x2cef7:1;sampled_operand_events=1;sampled_operand_variants=1;sampled_operand_lens=0x6:1;sampled_operand_shapes=1=u16_0@+0x0,u32_0@+0x0,u16_2@+0x2,u16_4@+0x4;sampled_operand_top_ir=1=sampled operand footprint 0x6; observed target table[310], delta +0x2cef7
758	unobserved_entry	1	1	0	0	0	1:0	0x78835:0		unobserved:0					target=0x78835;frame_reads=0xa,0x23,0x170,0x71,0xbb,0x81,0x194,0x10f;frame_writes=0x170,0x23,0x1dc,0x60,0xa;ip_reads=+0x6/2,+0x4/2,+0x0/4,+0x2/4,+0x2/8,+0x0/2;rets=1
759	unobserved_entry	10	1	0	0	0	10:0	0x7a04f:0		unobserved:0					target=0x7a04f;frame_reads=0x0,0x170,0x81,0x194,0xa,0x23,0x60,0x71,0x10f;frame_writes=0x170,0x23,0x71,0x0,0x60,0xa;ip_reads=+0x4/1,+0x2/2,+0x0/2;rets=0
760	unobserved_entry	100	1	0	0	0	100:0	0x8cc81:0		unobserved:0					target=0x8cc81;frame_reads=0xa,0x170,0x0,0x199,0x10f;frame_writes=0x170,0xa;ip_reads=+0x0/2,+0x2/2,+0x6/2,+0x8/1,+0x4/2,+0x9/2;rets=0
761	unobserved_entry	103	1	0	0	0	103:0	0x8df9c:0		unobserved:0					target=0x8df9c;frame_reads=0xa,0x0,0x60,0x81,0x194,0x71,0x10f,0x170;frame_writes=0x71,0x0,0x60,0x170,0xa;ip_reads=+0x3/2,+0x2/1,+0x0/2;rets=0
762	unobserved_entry	104	1	0	0	0	104:0	0x8e2ef:0		unobserved:0					target=0x8e2ef;frame_reads=0x23,0xa,0x60,0x0,0x194,0x71,0x10f,0x170;frame_writes=0x23,0x71,0x60,0x0,0xa;ip_reads=+0x0/1,+0x1/2,+0x3/2;rets=0
763	unobserved_entry	106	1	0	0	0	106:0	0x8eb79:0		unobserved:0					target=0x8eb79;frame_reads=0xa,0x0,0x60,0x194,0x71,0x10f;frame_writes=0x71,0x0,0x60,0x23,0x170,0xa;ip_reads=+0x0/1,+0x1/2,+0x3/2;rets=0
764	unobserved_entry	109	1	0	0	0	109:0	0x8f6d1:0		unobserved:0					target=0x8f6d1;frame_reads=0xa,0x194,0x10f,0x170;frame_writes=0x170,0xa;ip_reads=+0x2/2,+0x6/2,+0x4/2,+0x0/2;rets=0
765	unobserved_entry	11	1	0	0	0	11:0	0x7a4d8:0		unobserved:0					target=0x7a4d8;frame_reads=0xa,0x12,0xbb,0x10f,0x170;frame_writes=0x12,0x1dc,0x170,0xa;ip_reads=+0x6/2,+0x8/1,+0x0/4,+0x4/2,+0x9/2,+0xb/2;rets=1
766	unobserved_entry	110	1	0	0	0	110:0	0x8f834:0		unobserved:0					target=0x8f834;frame_reads=0xa,0x0,0x170,0xbb,0x71,0x10f;frame_writes=0x170,0x71,0x1dc,0x0,0xa;ip_reads=+0x2/4,+0x0/2,+0x0/1,+0x1/2,+0x3/2;rets=1
767	unobserved_entry	111	1	0	0	0	111:0	0x8f8ae:0		unobserved:0					target=0x8f8ae;frame_reads=0x0,0xa,0x170,0x71,0x10f;frame_writes=0x170,0x71,0x0,0xa;ip_reads=+0x0/1,+0x1/2,+0x3/2;rets=0
768	unobserved_entry	113	1	0	0	0	113:0	0x9026f:0		unobserved:0					target=0x9026f;frame_reads=0x23,0x170,0xa,0x81,0x0,0x194,0xbb,0x71,0x10f;frame_writes=0x23,0x170,0x1dc,0x0,0x16f,0xa;ip_reads=+0x6/2,+0x4/2,+0x0/4,+0x2/2,+0x0/2;rets=1
769	unobserved_entry	115	1	0	0	0	115:0	0x90895:0		unobserved:0					target=0x90895;frame_reads=0xa,0x23,0x170,0x0,0x10f;frame_writes=0x170,0xa;ip_reads=+0x2/2,+0x0/2,+0x4/2,+0x6/2;rets=0
770	unobserved_entry	116	1	0	0	0	116:0	0x90a1b:0		unobserved:0					target=0x90a1b;frame_reads=0xa,0x10f;frame_writes=0xa,0x1dc;ip_reads=+0x0/4,+0x0/2,+0x4/4;rets=1
771	unobserved_entry	12	1	0	0	0	12:0	0x7acd8:0		unobserved:0					target=0x7acd8;frame_reads=0xa,0x23,0x10f,0x170;frame_writes=0x170,0xa;ip_reads=+0x4/2,+0x6/2,+0x2/2,+0x0/2;rets=0
772	unobserved_entry	120	1	0	0	0	120:0	0x9106a:0		unobserved:0					target=0x9106a;frame_reads=0xa,0x71,0x199,0x10f;frame_writes=0x23,0x170,0xa;ip_reads=+0x4/2,+0x6/2,+0x9/2,+0x8/1,+0x2/2,+0x0/2;rets=0
773	unobserved_entry	126	1	0	0	0	126:0	0x92615:0		unobserved:0					target=0x92615;frame_reads=0xa,0x194,0x0,0xbb,0x81,0x71,0x10f,0x170,0x23;frame_writes=0x71,0x1dc,0x0,0x170,0xa;ip_reads=+0x3/2,+0x6/2,+0x4/2,+0x0/4,+0x2/1,+0x0/2;rets=1
774	unobserved_entry	132	1	0	0	0	132:0	0x93f79:0		unobserved:0					target=0x93f79;frame_reads=0xa,0x23,0x170,0x81,0xbb,0x194,0x0,0x10f;frame_writes=0x23,0x170,0x1dc,0x16f,0x0,0xa;ip_reads=+0x0/2,+0x2/4,+0x2/2,+0x0/4,+0x4/2;rets=2
775	unobserved_entry	133	1	0	0	0	133:0	0x93ff3:0		unobserved:0					target=0x93ff3;frame_reads=0xa,0x23,0x170,0x81,0x194,0x0,0x10f;frame_writes=0x23,0x170,0x1dc,0x16f,0x0,0xa;ip_reads=+0x0/2,+0x2/2,+0x0/4,+0x4/2;rets=1
776	unobserved_entry	134	1	0	0	0	134:0	0x9406d:0		unobserved:0					target=0x9406d;frame_reads=0x23,0x170,0x81,0xa,0x194,0x0,0x10f;frame_writes=0x23,0x170,0x16f,0x0,0xa;ip_reads=+0x0/4,+0x4/2;rets=0
777	unobserved_entry	135	1	0	0	0	135:0	0x94478:0		unobserved:0					target=0x94478;frame_reads=0xa,0x170,0x0,0x199,0x10f;frame_writes=0xa;ip_reads=+0x0/2,+0x7/2,+0x3/2,+0x5/2;rets=0
778	unobserved_entry	137	1	0	0	0	137:0	0x94973:0		unobserved:0					target=0x94973;frame_reads=0xa,0x170,0x0,0x199,0x10f;frame_writes=0x170,0xa;ip_reads=+0x0/2,+0x4/2,+0x6/2,+0x2/2;rets=0
779	unobserved_entry	138	1	0	0	0	138:0	0x94c3a:0		unobserved:0					target=0x94c3a;frame_reads=0xa,0x170,0x81,0x10f;frame_writes=0x23,0x170,0xa;ip_reads=+0x6/2,+0x4/2,+0x2/2,+0x0/2;rets=0
780	unobserved_entry	139	1	0	0	0	139:0	0x94ddf:0		unobserved:0					target=0x94ddf;frame_reads=0x23,0xa,0x170,0x81,0x0,0x194,0xbb,0x10f;frame_writes=0x23,0x170,0x1dc,0x60,0xa;ip_reads=+0x0/4,+0x4/2,+0x2/4,+0x0/2;rets=1
781	unobserved_entry	14	1	0	0	0	14:0	0x7b3be:0		unobserved:0					target=0x7b3be;frame_reads=0xa,0x0,0x60,0xe1,0x23,0x71,0x10f;frame_writes=0x71,0x170,0x0,0x60,0xa;ip_reads=+0x4/1,+0x2/2,+0x0/2;rets=0
782	unobserved_entry	141	1	0	0	0	141:0	0x951c2:0		unobserved:0					target=0x951c2;frame_reads=0xa,0x71,0x10f,0x170;frame_writes=0xa;ip_reads=+0x6/2,+0x0/2,+0x4/2,+0x2/2;rets=0
783	unobserved_entry	143	1	0	0	0	143:0	0x957d9:0		unobserved:0					target=0x957d9;frame_reads=0xa,0x0,0x194,0x81,0x170,0xbb,0x71,0x16f,0x23,0x10f;frame_writes=0x170,0x23,0x1dc,0xa;ip_reads=+0x6/2,+0x4/2,+0x0/4,+0x0/2;rets=1
784	unobserved_entry	147	1	0	0	0	147:0	0x96918:0		unobserved:0					target=0x96918;frame_reads=0xa,0x0,0x71,0x23,0x10f;frame_writes=0x71,0x0,0x170,0xa;ip_reads=+0x0/1,+0x3/2,+0x1/2;rets=0
785	unobserved_entry	149	1	0	0	0	149:0	0x96eb4:0		unobserved:0					target=0x96eb4;frame_reads=0xa,0x0,0x60,0x194,0x71,0x23,0x10f;frame_writes=0x71,0x170,0x1dc,0x60,0x0,0xa;ip_reads=+0x0/2,+0x2/2,+0x4/1;rets=1
786	unobserved_entry	15	1	0	0	0	15:0	0x7b6cb:0		unobserved:0					target=0x7b6cb;frame_reads=0xa,0x60,0x0,0x71,0x23,0xe1,0x10f,0x81;frame_writes=0x170,0x71,0x1dc,0x60,0x0,0xa;ip_reads=+0x0/4,+0x0/1,+0x3/2,+0x1/2;rets=1
787	unobserved_entry	150	1	0	0	0	150:0	0x96f2a:0		unobserved:0					target=0x96f2a;frame_reads=0xa,0x0,0x60,0x194,0x71,0x23,0x10f;frame_writes=0x71,0x170,0x60,0x0,0xa;ip_reads=+0x0/2,+0x4/1,+0x2/2;rets=0
788	unobserved_entry	152	1	0	0	0	152:0	0x9768c:0		unobserved:0					target=0x9768c;frame_reads=0xa,0x170,0x199,0x0,0x10f;frame_writes=0x170,0xa;ip_reads=+0x9/2,+0x1/2,+0x7/2,+0x0/1,+0x3/2,+0x5/2;rets=0
789	unobserved_entry	155	1	0	0	0	155:0	0x980ab:0		unobserved:0					target=0x980ab;frame_reads=0xa,0x170,0x0,0x199,0x10f;frame_writes=0x170,0xa;ip_reads=+0x0/2,+0x4/2,+0x6/2,+0x2/2;rets=0
790	unobserved_entry	156	1	0	0	0	156:0	0x98354:0		unobserved:0					target=0x98354;frame_reads=0x23,0x194,0x0,0xa,0x81,0x170,0x60,0x71,0x10f;frame_writes=0x23,0x170,0x71,0x0,0x60,0xa;ip_reads=+0x4/1,+0x0/2,+0x2/2;rets=0
791	unobserved_entry	159	1	0	0	0	159:0	0x992cd:0		unobserved:0					target=0x992cd;frame_reads=0xa,0x23,0x199,0x194,0x10f,0x170,0x81;frame_writes=0x23,0x170,0xa;ip_reads=+0x2/2,+0x0/2,+0x6/2,+0x4/2;rets=0
792	unobserved_entry	16	1	0	0	0	16:0	0x7b77c:0		unobserved:0					target=0x7b77c;frame_reads=0xa,0x60,0x0,0x71,0x23,0xe1,0x10f,0x81;frame_writes=0x170,0x71,0x60,0x0,0xa;ip_reads=+0x0/1,+0x3/2,+0x1/2;rets=0
793	unobserved_entry	162	1	0	0	0	162:0	0x99b3c:0		unobserved:0					target=0x99b3c;frame_reads=0xa,0x199,0x10f;frame_writes=0x170,0xa;ip_reads=+0x7/2,+0x3/2,+0x5/2,+0x2/1,+0x0/2,+0x9/2;rets=0
794	unobserved_entry	163	1	0	0	0	163:0	0x99e21:0		unobserved:0					target=0x99e21;frame_reads=0xa,0x0,0x60,0x194,0x71,0x23,0x10f,0x170;frame_writes=0x170,0x71,0x1dc,0x0,0x60,0xa;ip_reads=+0x2/2,+0x0/2,+0x4/1;rets=1
795	unobserved_entry	164	1	0	0	0	164:0	0x99e99:0		unobserved:0					target=0x99e99;frame_reads=0xa,0x0,0x60,0x194,0x71,0x23,0x10f,0x170;frame_writes=0x170,0x71,0x0,0x60,0xa;ip_reads=+0x2/2,+0x4/1,+0x0/2;rets=0
796	unobserved_entry	166	1	0	0	0	166:0	0x9a46e:0		unobserved:0					target=0x9a46e;frame_reads=0x170,0x23,0x81,0x71,0xa,0x0,0x10f;frame_writes=0x170,0x23,0x16f,0x0,0xa;ip_reads=+0x2/4,+0x0/2;rets=0
797	unobserved_entry	170	1	0	0	0	170:0	0x9b0c8:0		unobserved:0					target=0x9b0c8;frame_reads=0xa,0x194,0x199,0x81,0x23,0x10f,0x170;frame_writes=0x23,0x170,0xa;ip_reads=+0x9/2,+0x3/2,+0x5/2,+0x0/1,+0x1/2,+0x7/2;rets=0
798	unobserved_entry	177	1	0	0	0	177:0	0x9c3f7:0		unobserved:0					target=0x9c3f7;frame_reads=0xa,0x10f;frame_writes=0x199,0x170,0xa;ip_reads=+0x3/2,+0x2/1,+0x0/2;rets=0
799	unobserved_entry	178	1	0	0	0	178:0	0x9c74a:0		unobserved:0					target=0x9c74a;frame_reads=0xa,0x81,0x199,0x10f;frame_writes=0xa;ip_reads=+0x9/2,+0x2/2,+0x0/2,+0x6/1,+0x7/2,+0x4/2;rets=0
800	unobserved_entry	182	1	0	0	0	182:0	0x9d24c:0		unobserved:0					target=0x9d24c;frame_reads=0xa,0x23,0x10f;frame_writes=0x23,0x170,0xa;ip_reads=+0x2/2,+0x6/2,+0x0/2,+0x4/2;rets=0
801	unobserved_entry	19	1	0	0	0	19:0	0x7c30a:0		unobserved:0					target=0x7c30a;frame_reads=0xa,0x81,0x199,0x10f,0x170;frame_writes=0x170,0xa;ip_reads=+0x4/2,+0x2/2,+0x9/2,+0x8/1,+0x0/2,+0x6/2;rets=0
802	unobserved_entry	191	1	0	0	0	191:0	0x9ede9:0		unobserved:0					target=0x9ede9;frame_reads=0xa,0x0,0x71,0x10f,0x170,0x23;frame_writes=0x170,0x71,0x0,0xa;ip_reads=+0x4/1,+0x0/2,+0x2/2;rets=0
803	unobserved_entry	193	1	0	0	0	193:0	0x9f77c:0		unobserved:0					target=0x9f77c;frame_reads=0xa,0x23,0x71,0x199,0x10f,0x170;frame_writes=0x170,0xa;ip_reads=+0x3/2,+0x7/2,+0x0/2,+0x5/2;rets=0
804	unobserved_entry	194	1	0	0	0	194:0	0x9faa4:0		unobserved:0					target=0x9faa4;frame_reads=0xa,0x23,0x170,0x71,0xbb,0x81,0x194,0x10f;frame_writes=0x170,0x23,0x1dc,0x81,0xa;ip_reads=+0x4/2,+0x0/4,+0x6/2,+0x0/2,+0x2/2;rets=2
805	unobserved_entry	197	1	0	0	0	197:0	0xa006b:0		unobserved:0					target=0xa006b;frame_reads=0xa,0x10f,0x170,0x81;frame_writes=0x199,0x170,0xa;ip_reads=+0x0/2,+0x4/1,+0x2/2;rets=0
806	unobserved_entry	2	1	0	0	0	2:0	0x788e2:0		unobserved:0					target=0x788e2;frame_reads=0x23,0xa,0x170,0x71,0x81,0x194,0x10f;frame_writes=0x170,0x23,0x60,0xa;ip_reads=+0x2/4,+0x2/8,+0x0/2;rets=0
807	unobserved_entry	202	1	0	0	0	202:0	0xa13d6:0		unobserved:0					target=0xa13d6;frame_reads=0x23,0xa,0x170,0x81,0x0,0x194,0xbb,0x10f;frame_writes=0x170,0x23,0x1dc,0x81,0xa;ip_reads=+0x6/2,+0x4/2,+0x0/4,+0x2/2,+0x0/2;rets=1
808	unobserved_entry	204	1	0	0	0	204:0	0xa1939:0		unobserved:0					target=0xa1939;frame_reads=0xa,0x81,0x194,0x10f;frame_writes=0x170,0xa;ip_reads=+0x2/2,+0x6/2,+0x0/2,+0x4/2;rets=0
809	unobserved_entry	205	1	0	0	0	205:0	0xa1a95:0		unobserved:0					target=0xa1a95;frame_reads=0xa,0x71,0x60,0x0,0xbb,0x194,0x10f;frame_writes=0x71,0x1dc,0x60,0x0,0x170,0xa;ip_reads=+0x1/2,+0x6/2,+0x4/2,+0x0/4,+0x0/1,+0x3/2;rets=1
810	unobserved_entry	206	1	0	0	0	206:0	0xa1b3e:0		unobserved:0					target=0xa1b3e;frame_reads=0xa,0x71,0x60,0x0,0x194,0x10f;frame_writes=0x71,0x60,0x0,0x170,0xa;ip_reads=+0x1/2,+0x0/1,+0x3/2;rets=0
811	unobserved_entry	207	1	0	0	0	207:0	0xa1ecf:0		unobserved:0					target=0xa1ecf;frame_reads=0x23,0x81,0x170,0x0,0xa,0x194,0x10f;frame_writes=0x170,0x16f,0x0,0x23,0xa;ip_reads=+0x0/4,+0x4/2;rets=0
812	unobserved_entry	21	1	0	0	0	21:0	0x7ca98:0		unobserved:0					target=0x7ca98;frame_reads=0x81,0xa,0x194,0x23,0x0,0x170,0x60,0x71,0x10f;frame_writes=0x23,0x170,0x71,0x1dc,0x60,0x0,0xa;ip_reads=+0x0/4,+0x2/1,+0x0/2,+0x3/2;rets=1
813	unobserved_entry	211	1	0	0	0	211:0	0xa36c9:0		unobserved:0					target=0xa36c9;frame_reads=0x81,0x23,0x170,0xa,0x71,0x10f;frame_writes=0x23,0x170,0x60,0xa;ip_reads=+0x0/4,+0x0/8,+0x8/2;rets=0
814	unobserved_entry	212	1	0	0	0	212:0	0xa3a4b:0		unobserved:0					target=0xa3a4b;frame_reads=0xa,0x170,0x199,0x23,0x10f;frame_writes=0x23,0x170,0xa;ip_reads=+0x0/2,+0x4/2,+0x6/2,+0x2/2;rets=0
815	unobserved_entry	213	1	0	0	0	213:0	0xa3dc7:0		unobserved:0					target=0xa3dc7;frame_reads=0xa,0x81,0x0,0x10f,0x194;frame_writes=0x170,0xa;ip_reads=+0x6/2,+0x0/2,+0x4/2,+0x2/2;rets=0
816	unobserved_entry	218	1	0	0	0	218:0	0xa4df7:0		unobserved:0					target=0xa4df7;frame_reads=0xa,0x0,0x60,0x194,0x71,0x10f,0x170;frame_writes=0x71,0x170,0x60,0x0,0xa;ip_reads=+0x2/2,+0x4/1,+0x0/2;rets=0
817	unobserved_entry	219	1	0	0	0	219:0	0xa517b:0		unobserved:0					target=0xa517b;frame_reads=0xa,0x170,0x81,0x71,0x23,0x0,0x60,0x194,0x10f;frame_writes=0x170,0x23,0x71,0x1dc,0x0,0x60,0xa;ip_reads=+0x0/4,+0x0/1,+0x1/2,+0x3/2;rets=1
818	unobserved_entry	22	1	0	0	0	22:0	0x7cb43:0		unobserved:0					target=0x7cb43;frame_reads=0x81,0x194,0x23,0x0,0x170,0xa,0x60,0x71,0x10f;frame_writes=0x23,0x170,0x71,0x60,0x0,0xa;ip_reads=+0x2/1,+0x0/2,+0x3/2;rets=0
819	unobserved_entry	223	1	0	0	0	223:0	0xa6470:0		unobserved:0					target=0xa6470;frame_reads=0x81,0x71,0xa,0x60,0x0,0x194,0x23,0x10f,0x170;frame_writes=0x170,0x71,0x60,0x0,0xa;ip_reads=+0x2/1,+0x3/2,+0x0/2;rets=0
820	unobserved_entry	224	1	0	0	0	224:0	0xa68c2:0		unobserved:0					target=0xa68c2;frame_reads=0xa,0x170,0x199,0x23,0x0,0x10f,0x60;frame_writes=0x23,0x170,0xa;ip_reads=+0x5/2,+0x7/2,+0x1/2,+0x3/2;rets=0
821	unobserved_entry	226	1	0	0	0	226:0	0xa6e55:0		unobserved:0					target=0xa6e55;frame_reads=0xa,0xbb,0x170,0x199,0x23,0x10f;frame_writes=0x1dc,0x170,0x23,0xa;ip_reads=+0x0/2,+0x2/2,+0x4/2,+0x6/2,+0x0/4,+0x9/2,+0x6/1,+0x7/2;rets=2
822	unobserved_entry	227	1	0	0	0	227:0	0xa6f03:0		unobserved:0					target=0xa6f03;frame_reads=0xa,0x170,0x199,0x23,0x10f;frame_writes=0x170,0x1dc,0x23,0xa;ip_reads=+0x0/2,+0x2/2,+0x9/2,+0x6/1,+0x7/2,+0x4/2;rets=1
823	unobserved_entry	228	1	0	0	0	228:0	0xa6f79:0		unobserved:0					target=0xa6f79;frame_reads=0xa,0x170,0x199,0x23,0x10f;frame_writes=0x170,0x23,0xa;ip_reads=+0x0/2,+0x2/2,+0x9/2,+0x6/1,+0x7/2,+0x4/2;rets=0
824	unobserved_entry	23	1	0	0	0	23:0	0x7d007:0		unobserved:0					target=0x7d007;frame_reads=0x0,0x81,0x71,0xa,0x23,0x60,0x194,0x170,0x10f;frame_writes=0x170,0x71,0x23,0x0,0x60,0xa;ip_reads=+0x2/1,+0x0/2,+0x3/2;rets=0
825	unobserved_entry	230	1	0	0	0	230:0	0xa757f:0		unobserved:0					target=0xa757f;frame_reads=0x81,0x71,0x0,0xa,0x60,0x23,0x194,0x170,0x10f;frame_writes=0x170,0x23,0x71,0x60,0x0,0xa;ip_reads=+0x4/1,+0x0/2,+0x2/2;rets=0
826	unobserved_entry	232	1	0	0	0	232:0	0xa7ef8:0		unobserved:0					target=0xa7ef8;frame_reads=0xa,0x81,0x199,0x23,0x10f;frame_writes=0x170,0xa;ip_reads=+0x1/2,+0x7/2,+0x5/2,+0x3/2;rets=0
827	unobserved_entry	233	1	0	0	0	233:0	0xa81c4:0		unobserved:0					target=0xa81c4;frame_reads=0xa,0x199,0x81,0x10f,0x170;frame_writes=0x1dc,0x23,0x170,0xa;ip_reads=+0x0/2,+0x3/2,+0x9/2,+0x2/2,+0x5/2,+0x2/1,+0x7/2;rets=1
828	unobserved_entry	234	1	0	0	0	234:0	0xa823e:0		unobserved:0					target=0xa823e;frame_reads=0xa,0x199,0x81,0x10f,0x170;frame_writes=0x23,0x170,0xa;ip_reads=+0x3/2,+0x9/2,+0x5/2,+0x2/1,+0x7/2,+0x0/2;rets=0
829	unobserved_entry	235	1	0	0	0	235:0	0xa8450:0		unobserved:0					target=0xa8450;frame_reads=0xa,0x0,0x60,0x170,0x194,0x71,0x10f;frame_writes=0x71,0x60,0x0,0x170,0xa;ip_reads=+0x3/2,+0x2/1,+0x0/2;rets=0
830	unobserved_entry	236	1	0	0	0	236:0	0xa87b6:0		unobserved:0					target=0xa87b6;frame_reads=0x0,0x23,0x170,0x81,0x194,0xa,0x60,0x71,0x10f;frame_writes=0x23,0x170,0x71,0x0,0x60,0xa;ip_reads=+0x2/1,+0x3/2,+0x0/2;rets=0
831	unobserved_entry	238	1	0	0	0	238:0	0xa94a5:0		unobserved:0					target=0xa94a5;frame_reads=0x0,0x23,0xa,0x60,0x81,0x71,0x170,0x194,0x10f;frame_writes=0x170,0x23,0x71,0x60,0x0,0xa;ip_reads=+0x2/1,+0x0/2,+0x3/2;rets=0
832	unobserved_entry	24	1	0	0	0	24:0	0x7d5ec:0		unobserved:0					target=0x7d5ec;frame_reads=0xa,0x23,0x199,0x10f,0x170;frame_writes=0x23,0xa;ip_reads=+0x0/2,+0x4/2,+0x9/2,+0x6/1,+0x7/2,+0x2/2;rets=0
