observation	delta	shape	constant_bytes	skeleton_hash	events	entries	top_entries	top_targets	top_ops	skeleton
exact	+0x4	VVVV	-	1b0a3217bcfe1ee3	1988	1	254@0xad32c:1988	180@0x9cf32:282,66@0x855ff:270,183@0x9d495:207,28@0x7e390:197,91@0x8b6de:184,297@0xb64d7:160	WF+0x170/4:10,RF+0x23/4:4,RF+0x81/8:4,RF+0xa/8:2,WF+0x23/4:2,IPADV+0x0:1	RF+0x23/4:mov;WF+0x170/4:add;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:xor;WF+0x170/4:sub;WF+0x60/8:mov;RF+0x23/4:mov;WF+0x170/4:or;WF+0x170/4:or;WF+0x170/4:or;RF+0x81/8:mov;WF+0x170/4:or;RF+0x81/8:mov;WF+0x170/4:xor;RF+0x23/4:mov;WF+0x23/4:sub;WF+0x23/4:or;RF+0x81/8:mov;RF+0x194/1:mov;RF+0x23/4:mov;WF+0x170/4:and;RF+0x81/8:mov;WF+0x170/4:and;RF+0xa/8:mov;IPADV+0x2;RF+0x10f/8:mov;RIP+0x2/2:movzx;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rsi
exact	+0x6	VVVVVV	-	b363526b80c7ff04	1984	1	253@0xacfb1:1984	297@0xb64d7:269,199@0xa0631:208,337@0xbec0e:194,28@0x7e390:173,17@0x7bae9:151,340@0xbf435:125	RF+0x81/8:7,WF+0x170/4:6,RF+0x170/4:3,RF+0x23/4:3,RF+0x0/8:2,RF+0xa/8:2	RF+0x194/1:mov;RF+0x170/4:and;RF+0x0/8:cmp;RF+0x81/8:mov;RF+0x81/8:mov;RF+0x81/8:mov;WF+0x170/4:or;RF+0x81/8:mov;WF+0x170/4:add;RF+0x170/4:xor;RF+0x81/8:mov;RF+0x0/8:cmp;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/4:mov;RF+0x23/4:xor;WF+0x170/4:add;WF+0x23/4:or;WF+0x60/8:mov;RF+0x23/4:mov;WF+0x170/4:add;WF+0x170/4:and;RF+0x170/4:mov;RF+0x81/8:mov;WF+0x23/4:xor;RF+0x81/8:mov;RF+0x23/4:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8
exact	+0x6	VVVVVV	-	b3d49fcabef2e657	1883	1	345@0xc02e4:1883	52@0x833c7:345,196@0x9fbcd:333,172@0x9b68a:109,189@0x9e7af:104,37@0x80685:98,192@0x9f00a:86	RF+0x170/4:3,WF+0x23/4:3,RF+0xa/8:2,RF+0x81/8:2,RF+0x23/4:2,WF+0x170/4:2	RF+0xa/8:mov;RF+0x81/8:mov;IPADV+0x2;RIP+0x2/4:mov;RF+0x170/4:xor;RF+0x23/4:add;WF+0x170/4:add;WF+0x23/4:and;WF+0x60/8:mov;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x23/4:or;WF+0x23/4:add;RF+0x71/8:sub;RF+0x71/8:sub;RF+0x170/4:sub;RF+0x0/8:cmp;RF+0x194/1:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:add;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r14
exact	+0x2	VE	-	4021638de33ccbfa	1872	1	354@0xc2241:1872	185@0x9d964:251,268@0xb0007:225,168@0x9aa83:197,340@0xbf435:195,157@0x98a9a:190,189@0x9e7af:188	WF+0x170/4:3,WF+0x23/4:3,RF+0x23/4:2,RF+0x170/4:2,RF+0x0/8:2,WF+0xf3/4:1	RF+0x23/4:mov;WF+0x170/4:sub;WF+0x170/4:xor;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x23/4:mov;RF+0x170/4:and;RF+0x0/8:cmp;WF+0x23/4:and;WF+0x23/4:xor;WF+0x23/4:mov;WF+0xf3/4:mov;WF+0x170/4:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdx
exact	+0x5	CCVVV	b0=0x3d,b1=0x01	6698e476ba447061	1850	1	319@0xba72f:1850	173@0x9ba74:559,257@0xadbfd:324,144@0x95887:250,108@0x8f24b:207,198@0xa037e:186,160@0x994cf:161	RF+0x23/4:6,WF+0x23/4:6,RF+0x170/4:5,WF+0x170/4:5,RF+0x0/8:4,RF+0x71/8:4	RF+0x23/4:mov;WF+0x23/4:or;WF+0x23/4:xor;RF+0x23/4:mov;WF+0x23/4:xor;WF+0x23/4:or;RF+0x170/4:mov;RF+0x0/8:mov;WF+0x23/4:and;WF+0x0/8:mov;RF+0x71/8:xor;RF+0x23/4:mov;WF+0x170/4:and;RF+0x60/8:mov;WF+0x170/4:or;RF+0x81/8:mov;WF+0x60/8:mov;RF+0x81/8:mov;RF+0x0/8:mov;RF+0x23/4:mov;WF+0x170/4:or;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:xor;RF+0x23/4:mov;WF+0x170/4:xor;RF+0x170/4:mov;RF+0x81/8:mov;WF+0x23/4:xor;RF+0x71/8:xor;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;WF+0x71/8:mov;RF+0x23/4:mov;RF+0x81/8:mov;RF+0x170/4:xor;RF+0x0/8:cmp;RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:add;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8
exact	+0x4	VVCC	b2=0xe8,b3=0x01	922d04459356535e	1848	1	180@0x9cf32:1848	168@0x9aa83:355,79@0x885b0:232,337@0xbec0e:148,269@0xb045b:134,157@0x98a9a:129,297@0xb64d7:117	RF+0xa/8:2,RF+0x81/8:2,WF+0x23/4:2,RF+0x194/1:1,IPADV+0x2:1,RIP+0x2/2:1	RF+0x194/1:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x23/4:mov;RF+0x81/8:mov;WF+0x23/4:add;RF+0x81/8:mov;RF+0x170/4:mov;WF+0x23/4:add;RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x0;RIP+0x0/2:movzx;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdx
exact	+0x4	VVVV	-	0a7682050c6911d4	1847	1	322@0xbb3c9:1847	91@0x8b6de:280,347@0xc088d:276,157@0x98a9a:257,183@0x9d495:172,337@0xbec0e:134,64@0x85059:98	RF+0x170/4:7,RF+0x0/8:5,WF+0x170/4:4,WF+0x23/4:3,RF+0xa/8:2,RF+0x23/4:2	RF+0x170/4:mov;RF+0x170/4:or;RF+0x0/8:cmp;RF+0xa/8:mov;IPADV+0x0;RF+0x81/8:mov;RIP+0x0/2:movzx;RF+0x23/4:xor;WF+0x170/4:add;WF+0x23/4:sub;WF+0x60/8:mov;RF+0x194/1:mov;RF+0x170/4:and;RF+0x0/8:cmp;RF+0x23/4:mov;WF+0x23/4:add;WF+0x23/4:xor;RF+0x170/4:add;RF+0x0/8:cmp;RF+0x194/1:mov;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x71/8:xor;WF+0x170/4:or;RF+0x71/8:xor;RF+0x170/4:sub;RF+0x0/8:cmp;WF+0x170/4:add;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:sub;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8
exact	+0x5	CCVVC	b0=0xe8,b1=0x01,b4=0x10	7d6ac8bc9c20b86e	1844	1	351@0xc1d48:1844	297@0xb64d7:256,258@0xadf2c:188,189@0x9e7af:185,172@0x9b68a:182,28@0x7e390:102,254@0xad32c:98	RF+0xa/8:3,IPADV+0x0:1,RIP+0x0/2:1,IPADV+0x4:1,RIP+0x4/1:1,IPADV+0x2:1	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x2;RF+0x10f/8:mov;RIP+0x2/2:movzx;RF+0x170/4:add;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rsi
exact	+0x2	VE	-	c90d92ec8856eea4	1825	1	165@0x9a24c:1825	114@0x90319:356,333@0xbd8af:215,340@0xbf435:198,268@0xb0007:188,203@0xa1484:186,18@0x7be9b:159	RF+0x170/4:3,WF+0x170/4:2,RF+0x0/8:2,RF+0x71/8:2,RF+0x23/4:2,WF+0x23/4:1	WF+0x170/4:mov;WF+0x23/4:mov;WF+0xf3/4:mov;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x71/8:add;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x23/4:mov;RF+0x23/4:mov;RF+0x71/8:add;WF+0x170/4:xor;RF+0x194/1:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r9;RF+0x170/4:mov
exact	+0x4	EECC	b2=0xe8,b3=0x01	64bd861359462e2a	1796	1	169@0x9af18:1796	171@0x9b4b3:756,354@0xc2241:658,165@0x9a24c:382	WF+0x170/4:2,RF+0x170/4:2,RF+0x0/8:2,RF+0xa/8:2,RF+0x194/1:1,WF+0x23/4:1	WF+0x170/4:add;RF+0x170/4:sub;RF+0x0/8:cmp;WF+0x170/4:sub;RF+0x194/1:mov;RF+0x170/4:or;RF+0x0/8:cmp;WF+0x23/4:xor;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r10
exact	+0x6	VVVVVV	-	9fedcea760c741e9	1796	1	124@0x91e81:1796	320@0xbada5:235,192@0x9f00a:199,43@0x8173d:191,37@0x80685:147,333@0xbd8af:139,307@0xb8064:123	WF+0x170/4:8,RF+0x23/4:5,RF+0x81/8:5,WF+0x23/4:4,RF+0x170/4:4,RF+0xa/8:2	RF+0x23/4:mov;WF+0x170/4:sub;WF+0x23/4:add;WF+0x23/4:sub;RF+0x81/8:mov;RF+0x170/4:sub;RF+0x0/8:cmp;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x170/4:xor;RF+0x81/8:mov;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x170/4:xor;WF+0x170/4:or;RF+0x81/8:mov;RF+0x170/4:mov;WF+0x23/4:sub;RF+0x23/4:mov;WF+0x170/4:add;RF+0x23/4:mov;WF+0x170/4:xor;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/4:mov;RF+0x170/4:sub;WF+0x170/4:and;WF+0x23/4:add;WF+0x60/8:mov;RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x4;RIP+0x4/2:movzx;RF+0x170/4:add;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12
exact	+0x6	VVCCCC	b2=0x3d,b3=0x01,b4=0xe8,b5=0x01	57ed2d8bb2fc9cba	1753	1	338@0xbf128:1753	283@0xb3612:648,351@0xc1d48:582,295@0xb60e0:523	RF+0xa/8:3,RF+0x81/8:2,RF+0x194/1:1,IPADV+0x4:1,RIP+0x4/2:1,IPADV+0x2:1	RF+0x81/8:mov;RF+0x81/8:mov;RF+0x194/1:mov;RF+0xa/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:movzx;IPADV+0x2;RIP+0x2/2:movzx;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rsi
exact	+0x5	VVVCC	b3=0x3d,b4=0x01	75b636d22b46a6b9	1629	1	70@0x8610e:1629	108@0x8f24b:577,198@0xa037e:236,144@0x95887:215,256@0xad849:181,160@0x994cf:165,352@0xc1ec4:138	WF+0x23/4:6,RF+0x23/4:5,WF+0x170/4:5,RF+0x81/8:4,RF+0x170/4:4,RF+0x71/8:3	RF+0x81/8:mov;RF+0x23/4:mov;RF+0x23/4:mov;RF+0x81/8:mov;WF+0x170/4:xor;RF+0x60/8:mov;RF+0x23/4:mov;WF+0x60/8:mov;WF+0x170/4:xor;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x170/4:mov;RF+0x71/8:sub;WF+0x23/4:add;WF+0x23/4:sub;RF+0x81/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0x71/8:mov;RF+0x170/4:mov;WF+0x23/4:xor;WF+0x71/8:mov;WF+0x23/4:or;RF+0x23/4:mov;WF+0x170/4:sub;WF+0x170/4:xor;RF+0x81/8:mov;RF+0x170/4:mov;WF+0x23/4:xor;WF+0x23/4:or;RF+0x23/4:mov;RF+0x71/8:sub;WF+0x170/4:xor;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8
exact	+0x4	CCEE	b0=0xe8,b1=0x01	9aefe152ffa4a838	1614	1	310@0xb8556:1614	165@0x9a24c:666,354@0xc2241:566,171@0x9b4b3:382	WF+0x23/4:4,RF+0x194/1:2,RF+0x23/4:2,RF+0xa/8:2,RF+0x71/8:1,IPADV+0x0:1	RF+0x71/8:sub;RF+0x194/1:mov;RF+0x23/4:mov;WF+0x23/4:xor;WF+0x23/4:add;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x23/4:mov;WF+0x23/4:xor;WF+0x23/4:xor;RF+0x194/1:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x5	VVVCC	b3=0x3d,b4=0x01	347423e5702575c7	1537	1	237@0xa8e1f:1537	352@0xc1ec4:472,108@0x8f24b:350,144@0x95887:218,160@0x994cf:173,256@0xad849:150,257@0xadbfd:77	RF+0x81/8:4,RF+0x23/4:4,WF+0x170/4:4,RF+0x0/8:4,RF+0x170/4:3,WF+0x23/4:3	RF+0x81/8:mov;RF+0x60/8:mov;WF+0x60/8:mov;RF+0x23/4:mov;WF+0x170/4:sub;RF+0x81/8:mov;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x23/4:mov;WF+0x23/4:add;RF+0x0/8:mov;RF+0x23/4:mov;WF+0x170/4:sub;WF+0x0/8:mov;RF+0x0/8:mov;RF+0x81/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x194/1:mov;RF+0x71/8:mov;WF+0x71/8:mov;RF+0x23/4:mov;WF+0x23/4:xor;WF+0x23/4:or;WF+0x170/4:sub;RF+0x194/1:mov;RF+0x81/8:mov;RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:xor;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdx
exact	+0x6	VVVVVV	-	37298aff9100a139	1511	1	200@0xa0a9e:1511	297@0xb64d7:228,18@0x7be9b:138,199@0xa0631:111,185@0x9d964:108,333@0xbd8af:104,43@0x8173d:103	RF+0x23/4:7,WF+0x170/4:5,WF+0x23/4:5,RF+0x81/8:4,RF+0x194/1:2,RF+0x71/8:2	RF+0x194/1:mov;RF+0x23/4:mov;WF+0x170/4:add;RF+0x81/8:mov;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x170/4:sub;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x23/4:and;WF+0x23/4:or;RF+0x194/1:mov;WF+0x170/4:xor;RF+0x71/8:xor;RF+0x23/4:mov;WF+0x23/4:xor;RF+0x23/4:mov;RF+0x81/8:mov;WF+0x23/4:xor;RF+0x71/8:xor;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/4:mov;RF+0x23/4:xor;WF+0x170/4:add;WF+0x23/4:or;WF+0x60/8:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:movzx;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r10;RF+0x23/4:mov
exact	+0x5	CCCVV	b0=0x10,b1=0xe8,b2=0x01	1e534a536ba167dd	1438	1	283@0xb3612:1438	333@0xbd8af:186,215@0xa4609:185,168@0x9aa83:184,258@0xadf2c:168,185@0x9d964:98,307@0xb8064:97	RF+0xa/8:3,IPADV+0x0:1,RIP+0x0/1:1,IPADV+0x1:1,RIP+0x1/2:1,IPADV+0x3:1	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:movzx;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdi
exact	+0x6	CCCCVV	b0=0x3d,b1=0x01,b2=0xe8,b3=0x01	270af7e0a0685139	1407	1	181@0x9d13f:1407	215@0xa4609:256,189@0x9e7af:189,297@0xb64d7:120,337@0xbec0e:108,347@0xc088d:100,340@0xbf435:98	RF+0xa/8:3,IPADV+0x2:1,IPADV+0x0:1,RIP+0x0/2:1,RIP+0x2/2:1,RF+0x10f/8:1	RF+0xa/8:mov;IPADV+0x2;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RIP+0x2/2:movzx;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:movzx;RF+0x170/4:sub;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rax
exact	+0x5	EVVVV	-	a37f8ef374222d5a	1158	1	128@0x9299b:1158	268@0xb0007:282,215@0xa4609:268,64@0x85059:262,3@0x78c77:71,196@0x9fbcd:45,347@0xc088d:32	WF+0x170/4:9,WF+0x23/4:7,RF+0x23/4:6,RF+0x81/8:3,RF+0xa/8:3,RF+0x170/4:2	RF+0x23/4:mov;WF+0x170/4:and;RF+0x23/4:mov;WF+0x23/4:xor;WF+0x23/4:and;RF+0x23/4:mov;WF+0x170/4:add;WF+0x23/4:sub;WF+0x23/4:add;RF+0x81/8:mov;RF+0x81/8:mov;WF+0x170/4:sub;RF+0x81/8:mov;RF+0x194/1:mov;RF+0x71/8:xor;RF+0x23/4:mov;WF+0x170/4:sub;WF+0x170/4:or;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:add;WF+0x170/4:sub;WF+0x23/4:sub;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:mov;WF+0x60/8:mov;RF+0x23/4:mov;WF+0x170/4:add;WF+0x170/4:or;RF+0x23/4:mov;WF+0x23/4:sub;WF+0x23/4:or;RF+0xa/8:mov;IPADV+0x3;RF+0x10f/8:mov;RIP+0x3/2:movzx;RF+0x170/4:xor;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdx
exact	+0x5	VVVCC	b3=0x3d,b4=0x01	d66dfa8af1d5f0f5	1103	1	52@0x833c7:1103	316@0xb987b:335,75@0x873fc:297,145@0x95b5c:156,196@0x9fbcd:91,64@0x85059:67,334@0xbdd18:63	RF+0xa/8:4,RF+0x60/8:2,RF+0x0/8:2,WF+0x71/8:2,RF+0x71/8:2,TDYN:2	RF+0x60/8:mov;RF+0x0/8:mov;WF+0x0/8:mov;WF+0x60/8:mov;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x2;WF+0x71/8:mov;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0x71/8:add;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;TABLEADV+0x2;TDYN;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rcx;RF+0xa/8:mov
exact	+0x6	CCVECC	b0=0xe8,b1=0x01,b4=0x3d,b5=0x01	7e3758565b2f9ce0	1074	1	261@0xaeda2:1074	114@0x90319:215,297@0xb64d7:189,347@0xc088d:184,18@0x7be9b:110,337@0xbec0e:101,215@0xa4609:95	RF+0xa/8:3,IPADV+0x4:1,RIP+0x4/2:1,RF+0x81/8:1,IPADV+0x0:1,RIP+0x0/2:1	RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:movzx;RF+0x81/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12
exact	+0x5	CCVVC	b0=0xe8,b1=0x01,b4=0x10	d2d24ea3a918ad94	980	1	295@0xb60e0:980	258@0xadf2c:218,28@0x7e390:184,66@0x855ff:183,64@0x85059:100,43@0x8173d:97,157@0x98a9a:92	RF+0xa/8:3,IPADV+0x4:1,RIP+0x4/1:1,IPADV+0x0:1,RIP+0x0/2:1,IPADV+0x2:1	RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0xa/8:mov;IPADV+0x2;RF+0x10f/8:mov;RIP+0x2/2:movzx;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r15
exact	+0x6	CCCCVV	b0=0xe8,b1=0x01,b2=0x3d,b3=0x01	8d57d0eabe72b4c2	928	1	40@0x8115d:928	66@0x855ff:102,64@0x85059:102,340@0xbf435:100,215@0xa4609:99,297@0xb64d7:97,199@0xa0631:97	RF+0x170/4:3,RF+0xa/8:3,WF+0x23/4:2,IPADV+0x0:1,IPADV+0x2:1,RIP+0x0/2:1	RF+0x170/4:mov;WF+0x23/4:sub;WF+0x23/4:xor;RF+0xa/8:mov;RF+0x170/4:mov;IPADV+0x0;RF+0xa/8:mov;IPADV+0x2;RIP+0x0/2:movzx;RIP+0x2/2:movzx;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:movzx;RF+0x170/4:xor;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rcx
exact	+0x6	CCCCVV	b0=0xe8,b1=0x01,b2=0x3d,b3=0x01	23f72dfea7d9680e	922	1	119@0x90ebc:922	28@0x7e390:190,64@0x85059:187,340@0xbf435:107,337@0xbec0e:99,297@0xb64d7:96,18@0x7be9b:96	RF+0xa/8:3,WF+0x23/4:2,RF+0x23/4:1,IPADV+0x2:1,RIP+0x2/2:1,IPADV+0x0:1	RF+0x23/4:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;WF+0x23/4:sub;WF+0x23/4:xor;RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x4;RIP+0x4/2:movzx;RF+0x170/4:xor;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r11
exact	+0x5	EVVVV	-	1ae283de3fe182de	802	1	208@0xa2361:802	307@0xb8064:225,114@0x90319:91,79@0x885b0:75,49@0x82820:74,340@0xbf435:66,297@0xb64d7:66	WF+0x23/4:13,RF+0x23/4:8,RF+0x170/4:5,WF+0x170/4:5,RF+0xa/8:3,RF+0x71/8:2	RF+0x23/4:mov;WF+0x23/4:sub;WF+0x23/4:xor;RF+0x23/4:mov;WF+0x23/4:add;WF+0x23/4:sub;RF+0x170/4:mov;WF+0x23/4:xor;WF+0x23/4:xor;RF+0x170/4:mov;WF+0x23/4:xor;WF+0x23/4:xor;RF+0x71/8:sub;RF+0x23/4:mov;WF+0x170/4:add;RF+0x23/4:mov;RF+0x71/8:sub;WF+0x170/4:sub;WF+0x170/4:or;RF+0x23/4:mov;WF+0x23/4:or;RF+0x23/4:mov;WF+0x23/4:sub;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:sub;RF+0x23/4:xor;WF+0x23/4:and;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:mov;WF+0x60/8:mov;RF+0x194/1:mov;RF+0x23/4:mov;WF+0x170/4:and;RF+0x170/4:mov;WF+0x23/4:xor;WF+0x23/4:add;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x10f/8:mov;RF+0x170/4:sub;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rbx
exact	+0x5	VVEVV	-	a0bf988d82e0c2b0	758	1	17@0x7bae9:758	300@0xb6c36:256,122@0x9170d:150,28@0x7e390:132,18@0x7be9b:31,92@0x8b8cb:31,200@0xa0a9e:30	WF+0x23/4:7,RF+0x170/4:5,RF+0x23/4:4,WF+0x170/4:4,RF+0xa/8:3,RF+0x0/8:3	RF+0x81/8:mov;WF+0x23/4:xor;RF+0x23/4:mov;WF+0x170/4:or;RF+0x194/1:mov;WF+0x16f/1:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:xor;RF+0x23/4:add;WF+0x170/4:and;WF+0x23/4:sub;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:mov;WF+0x0/8:mov;WF+0x23/4:and;WF+0x170/4:xor;RF+0x23/4:mov;WF+0x23/4:sub;WF+0x23/4:add;RF+0x170/4:sub;RF+0x0/8:cmp;RF+0x170/4:sub;RF+0x0/8:cmp;RF+0x170/4:sub;RF+0x0/8:cmp;RF+0x23/4:mov;RF+0x81/8:mov;WF+0x23/4:and;WF+0x23/4:add;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:sub;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r14
exact	+0xa	VVECCCVVEC	b3=0x00,b4=0x80,b5=0x00,b9=0x00	7acbec30b8052302	742	1	216@0xa4a61:742	310@0xb8556:552,169@0x9af18:190	RF+0xa/8:6,IPADV+0x0:2,RF+0x60/8:2,RF+0x0/8:2,WF+0x71/8:2,IPADV+0x6:1	RF+0xa/8:mov;IPADV+0x6;RIP+0x6/4:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/4:mov;WF+0x1dc/4:mov;RF+0x23/4:mov;WF+0x170/4:xor;RF+0x60/8:mov;WF+0x60/8:mov;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x0/8:mov;RF+0x60/8:mov;RF+0xe1/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x0;WF+0x71/8:mov;RIP+0x0/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0xa/8:mov;IPADV+0x1;RF+0x10f/8:mov;RIP+0x1/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r14
