source_entry	source_target	opcode_name	class	events	ir_rows	delta	shape	word_shape	operand_layout	word_layout	state_kind	state_class_mix	state_effect_rows	state_effect_preview	dispatch_slot_kind	dispatch_slot_preview	ip_advance_ir	long_branch_ir	sampled_operand_ir	top_bytes	programs	readability_status	state_effect_ir	dispatch_slot_ir
330	0xbc9b8	vmop_330_plus0x5_state_add_const_slot_u16_0	static_validated	316	89	+0x5	VVEVV	VV	b0=var18(top=0x20:28.8%);b1=var11(top=0x08:33.2%);b2=enum4(0x3a:153,0x62:80,0x50:58,0x32:25);b3=var36(top=0x07:30.4%);b4=var13(top=0x77:66.5%)	w0=var34(top=0x0820:28.8%);w1=var51(top=0x073a:30.1%)	state_add_const	state_add_const:59	89	state0 | 0x6460b705 & 0x786588ba ^ 0x2897b354 + u16_0	slot_u16_0	128=u16_0 & 0xffff	128=0x5			880150cc5f:1,180062a777:1,9802504037:1,78073aaf77:1,68093a075f:1,d0023abf1d:1,780262777e:1,e0003ab75f:1	055:24,056:10,052:7,042:6,050:6,048:5,041:4,063:4,026:3,046:3,059:3,061:3	named_structural	state0 | 0x6460b705 & 0x786588ba ^ 0x2897b354 + u16_0	128=u16_0 & 0xffff
331	0xbcfc8	vmop_331_plus0x3_state_formula_slot_multi_path	static_validated	157	7	+0x3	EEE	E	b0=enum7(0x68:125,0xf0:25,0xe8:3,0x40:1,0x08:1,0x30:1);b1=enum7(0x6b:125,0xb9:25,0xe7:3,0xef:1,0xe5:1,0xde:1);b2=enum2(0x32:150,0x62:7)	w0=enum7(0x6b68:125,0xb9f0:25,0xe7e8:3,0xef40:1,0xe508:1,0xde30:1)	state_formula	state_add_const:3	7	state0 & 0x3eb8b067 + flags0 & flags0 ^ 0x1f891278 + flags0 + 0x6859cefd | 0x47dd4277 + u16_0 - state0 & 0x3eb8b067 + flags0 & flags0 ^ 0x1f891278 + flags0 + 0x6859cefd | 0x47dd4277 - 0x35a6d51	slot_multi_path	5=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mask32(state0 & 0x3eb8b067)) + flags0)) & (mask32(flags0 ^ 0x1f891278)))) + flags0)) + 0x6859cefd)) | 0x47dd4277)))) - 0x35a6d51)) & 0xffff	5=0x3			40ef62:1,e8e762:1,08e562:1,30de62:1,f0b932:1,686b32:1,587162:1	063:2,043:1,054:1,055:1,060:1,065:1	named_structural;needs_algebraic_simplification	state0 & 0x3eb8b067 + flags0 & flags0 ^ 0x1f891278 + flags0 + 0x6859cefd | 0x47dd4277 + u16_0 - state0 & 0x3eb8b067 + flags0 & flags0 ^ 0x1f891278 + flags0 + 0x6859cefd | 0x47dd4277 - 0x35a6d51	5=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mask32(state0 & 0x3eb8b067)) + flags0)) & (mask32(flags0 ^ 0x1f891278)))) + flags0)) + 0x6859cefd)) | 0x47dd4277)))) - 0x35a6d51)) & 0xffff
332	0xbd36d	vmop_332_plus0x4_state_add_const_slot_multi_path	static_validated	3292	258	+0x4	VVVV	VV	b0=var38(top=0x0b:15.7%);b1=var19(top=0xd7:43.6%);b2=var79(top=0xf7:9.8%);b3=var108(top=0xca:15.7%)	w0=var119(top=0xd70b:15.7%);w1=var249(top=0xc7ff:7.8%)	state_add_const	state_add_const:149,state_const_post:2	258	state0 | 0x30661b97 & 0x57d9fe65 | flags0 & state0 | 0x2f0ca7d2 & state0 | 0x30661b97 - 0x23cebdbc ^ state0 | 0x30661b97 & 0x57d9fe65 & flags0 & state0 | 0x2f0ca7d2 & state0 | 0x30661b97 - 0x23cebdbc ^ state0 | 0x30661b97 & 0x57d9fe65 + 0x149316fa + flags0 & state0 | 0x2f0ca7d2 & state0 | 0x3066...#2d0	slot_multi_path	128=(mask32((mask32(u16_2 ^ (mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x30661b97)) & 0x57d9fe65)) | (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x2f0ca7d2)))) & (mask32((mask32(state0 | ...#6b21d34199eb	128=0x4			dc16bf97:3,1cd747cc:2,1cd77fcf:2,dcd63f2f:2,dcc687bc:2,e1979f0b:1,ddc773c3:1,51d78fdf:1	055:36,041:21,056:21,063:19,048:17,042:16,021:12,050:11,052:11,046:10,059:9,010:6	named_structural;needs_algebraic_simplification	state0 | 0x30661b97 & 0x57d9fe65 | flags0 & state0 | 0x2f0ca7d2 & state0 | 0x30661b97 - 0x23cebdbc ^ state0 | 0x30661b97 & 0x57d9fe65 & flags0 & state0 | 0x2f0ca7d2 & state0 | 0x30661b97 - 0x23cebdbc ^ state0 | 0x30661b97 & 0x57d9fe65 + 0x149316fa + flags0 & state0 | 0x2f0ca7d2 & state0 | 0x30661b97 - 0x23cebdbc ^ state0 | 0x30661b97 & 0x57d9fe65 ^ u16_2 ^ state0 | 0x30661b97 & 0x57d9fe65 | flags0 & state0 | 0x2f0ca7d2 & state0 | 0x30661b97 - 0x23cebdbc ^ state0 | 0x30661b97 & 0x57d9fe65 & flags0 & state0 | 0x2f0ca7d2 & state0 | 0x30661b97 - 0x23cebdbc ^ state0 | 0x30661b97 & 0x57d9fe65 + 0x149316fa + flags0 & state0 | 0x2f0ca7d2 & state0 | 0x30661b97 - 0x23cebdbc ^ state0 | 0x30661b97 & 0x57d9fe65 + 0x42097e5d	128=(mask32((mask32(u16_2 ^ (mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x30661b97)) & 0x57d9fe65)) | (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x2f0ca7d2)))) & (mask32((mask32(state0 | ...#6b21d34199eb
333	0xbd8af	vmop_333_plus0x4_state_add_const_slot_multi_path	static_validated	12194	1165	+0x4	VVVE	VV	b0=var64(top=0x83:8.1%);b1=var50(top=0xf9:6.4%);b2=var17(top=0x68:18.1%);b3=enum2(0x00:10031,0x01:2163)	w0=var783(top=0xf983:2.2%);w1=var17(top=0x0068:18.1%)	state_add_const	state_add_const:661,state_const_post:32	1165	state0 ^ flags0 ^ state0 | 0x37ccc6ea - 0x61e56767 & flags0 ^ state0 + flags0 ^ state0 | 0x71cc1ee8 | 0x569ecec3 + u16_0 - state0 ^ flags0 ^ state0 | 0x37ccc6ea - 0x61e56767 & flags0 ^ state0 + flags0 ^ state0 | 0x71cc1ee8 | 0x569ecec3	slot_multi_path	128=(mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32(flags0 ^ state0)) | 0x37ccc6ea)))) - 0x61e56767)) & (mask32(flags0 ^ state0)))) + (mask32((mask32(flags0 ^ state0)) | 0x71...#3558817d6cd6	128=0x4			73e99900:6,d3e46800:5,fbf09100:3,d3e49900:3,6bfa6800:3,fbe69900:3,c3f96800:3,03f18900:2	041:152,055:99,056:78,021:72,032:50,042:47,059:45,050:41,010:40,063:39,052:32,061:32	named_structural;needs_algebraic_simplification	state0 ^ flags0 ^ state0 | 0x37ccc6ea - 0x61e56767 & flags0 ^ state0 + flags0 ^ state0 | 0x71cc1ee8 | 0x569ecec3 + u16_0 - state0 ^ flags0 ^ state0 | 0x37ccc6ea - 0x61e56767 & flags0 ^ state0 + flags0 ^ state0 | 0x71cc1ee8 | 0x569ecec3	128=(mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32(flags0 ^ state0)) | 0x37ccc6ea)))) - 0x61e56767)) & (mask32(flags0 ^ state0)))) + (mask32((mask32(flags0 ^ state0)) | 0x71...#3558817d6cd6
334	0xbdd18	vmop_334_plus0x2a5_sampled_long_or_sparse_slot_unknown	sampled_only	42	18	+0x2a5	sampled				sampled_long_or_sparse	sampled_long_or_sparse:18	18	state0	slot_unknown			25=next = table[354], ip += 0x2a5 | 1=next = table[165], ip += 0x238		620100000d0200003d019a:1,62010000181500003d0122:1,a5000000380200003d0122:1,ab0000002f0000003d0122:1,62010000770000003d0122:1,ab000000800300003d019a:1,a50000008d0400003d0122:1,ab000000c50b00003d0122:1	055:2,056:2,001:1,013:1,014:1,015:1,016:1,018:1,037:1,039:1,042:1,046:1	named_structural	state0	
336	0xbe8cd	vmop_336_plus0x5_state_add_const_slot_mba_stateful	static_validated	44	14	+0x5	CCEEV	CE	b0=0x3d;b1=0x01;b2=enum5(0xe8:19,0x88:8,0x80:8,0x68:5,0xd8:4);b3=enum6(0x01:12,0x0a:8,0x0c:8,0x02:7,0x0d:5,0x0f:4);b4=var14(top=0x33:9.1%)	w0=0x013d;w1=enum6(0x01e8:12,0x0a88:8,0x0c80:8,0x02e8:7,0x0d68:5,0x0fd8:4)	state_add_const	state_add_const:9,state_preserve:1	14	state0 & u16_2 ^ 0x114009e8	slot_mba_stateful	33=(mask32(u16_2 ^ 0x114009e8)) & 0xffff	33=0x5			3d01e80133:1,3d01d80f87:1,3d01680d4f:1,3d01800ccd:1,3d01880adf:1,3d01e801c1:1,3d01e80137:1,3d01e802ab:1	041:2,050:2,052:2,055:2,056:2,042:1,048:1,059:1,063:1	named_structural;needs_algebraic_simplification	state0 & u16_2 ^ 0x114009e8	33=(mask32(u16_2 ^ 0x114009e8)) & 0xffff
337	0xbec0e	vmop_337_plus0x4_state_add_const_slot_multi_path	static_validated	26534	2321	+0x4	VVVV	VV	b0=var128(top=0x7c:3.3%);b1=var227(top=0x91:5.3%);b2=var254(top=0x9d:2.2%);b3=var253(top=0x00:7.9%)	w0=var1927(top=0x9124:1.0%);w1=var1949(top=0x0099:1.3%)	state_add_const	state_add_const:1273	2321	state0 - flags0 - u16_2 + state0 - flags0 + flags0 + 0x2051de91 & flags0 + 0x61f749a7 | 0x51d7631a ^ flags0 + 0x61f749a7 ^ 0x3de72107 & 0xe04b834 | u16_0 + state0 - flags0 - u16_2 + state0 - flags0 + flags0 + 0x2051de91 & flags0 + 0x61f749a7 | 0x51d7631a ^ flags0 + 0x61f749a7 ^ 0x3de72107 & 0xe04b834 ^ 0x2060ddea	slot_multi_path	85=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 - flags0)) - (mask32((mask32(u16_2 + (mask32(state0 - flags0)))) + flags0)))) + 0x2051de91)) & (mask32(flags0 + 0x61f749a7))...#70dcd015f490 | 43=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mas...#1bf	128=0x4			68959900:4,f0949900:4,4074900b:2,88949900:2,541113f6:2,e0999900:2,4b9a68f6:2,e8939900:2	041:306,056:178,021:163,055:160,032:97,042:95,063:85,061:77,050:71,048:70,026:63,010:62	named_structural;needs_algebraic_simplification	state0 - flags0 - u16_2 + state0 - flags0 + flags0 + 0x2051de91 & flags0 + 0x61f749a7 | 0x51d7631a ^ flags0 + 0x61f749a7 ^ 0x3de72107 & 0xe04b834 | u16_0 + state0 - flags0 - u16_2 + state0 - flags0 + flags0 + 0x2051de91 & flags0 + 0x61f749a7 | 0x51d7631a ^ flags0 + 0x61f749a7 ^ 0x3de72107 & 0xe04b834 ^ 0x2060ddea	85=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 - flags0)) - (mask32((mask32(u16_2 + (mask32(state0 - flags0)))) + flags0)))) + 0x2051de91)) & (mask32(flags0 + 0x61f749a7))...#70dcd015f490 | 43=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 - flags0)) - (mask32((mask32(u16_2 + (mask32(state0 - flags0)))) + flags0)))) + 0x2051de91)) & (mask32(flags0 + 0x61f749a7))...#cdd3e2f1e474
338	0xbf128	vmop_338_plus0x6_state_add_const_slot_mba_stateful	static_validated	1753	178	+0x6	VVCCCC	VCC	b0=var85(top=0xc4:10.6%);b1=var91(top=0xc7:10.6%);b2=0x3d;b3=0x01;b4=0xe8;b5=0x01	w0=var142(top=0xc7c4:10.4%);w1=0x013d;w2=0x01e8	state_add_const	state_add_const:87,state_mixed:27	178	state0 - u16_0 - state0 - 0x4bf8be0c	slot_mba_stateful	128=(mask32((mask32(u16_0 - state0)) - 0x4bf8be0c)) & 0xffff	128=0x6			44cf3d01e801:7,04d13d01e801:6,f4d13d01e801:4,14d13d01e801:4,44d13d01e801:3,94d13d01e801:3,94d33d01e801:3,d4d13d01e801:3	041:24,056:12,021:11,032:9,055:7,061:7,034:6,042:6,050:6,048:5,063:5,007:4	named_structural;needs_algebraic_simplification	state0 - u16_0 - state0 - 0x4bf8be0c	128=(mask32((mask32(u16_0 - state0)) - 0x4bf8be0c)) & 0xffff
340	0xbf435	vmop_340_plus0x4_state_add_const_slot_multi_path	static_validated	26112	2259	+0x4	VVVE	VV	b0=var221(top=0x4c:4.0%);b1=var255(top=0x16:2.8%);b2=var17(top=0xb3:15.9%);b3=enum2(0x00:21582,0x01:4530)	w0=var1969(top=0x0f7c:1.4%);w1=var17(top=0x00b3:15.9%)	state_add_const	state_add_const:1230,state_const_post:30	2259	state0 - 0x2b2e5a26 ^ 0x7535dd25 | u16_2 - u16_0 + state0 - 0x2b2e5a26 ^ 0x7535dd25 | u16_2 + 0x9097995	slot_multi_path	128=(mask32((mask32(u16_0 + (mask32((mask32((mask32(state0 - 0x2b2e5a26)) ^ 0x7535dd25)) | u16_2)))) + 0x9097995)) & 0xffff	128=0x4			d4179900:3,ac129900:3,7c0f6800:3,8443b300:3,fc0d6800:3,70a4b300:2,74129900:2,041dab00:2	041:291,055:164,056:160,021:132,032:96,059:81,042:80,061:74,048:73,046:70,050:69,063:68	named_structural;needs_algebraic_simplification	state0 - 0x2b2e5a26 ^ 0x7535dd25 | u16_2 - u16_0 + state0 - 0x2b2e5a26 ^ 0x7535dd25 | u16_2 + 0x9097995	128=(mask32((mask32(u16_0 + (mask32((mask32((mask32(state0 - 0x2b2e5a26)) ^ 0x7535dd25)) | u16_2)))) + 0x9097995)) & 0xffff
345	0xc02e4	vmop_345_plus0x6_state_add_const_slot_mba_stateful	static_validated	1883	305	+0x6	VVVVVV	VVV	b0=var164(top=0x69:13.6%);b1=var150(top=0x3f:13.6%);b2=var165(top=0x11:13.6%);b3=var164(top=0x1c:13.6%);b4=var162(top=0xc4:13.6%);b5=var157(top=0x34:13.6%)	w0=var305(top=0x3f69:13.6%);w1=var303(top=0x1c11:13.6%);w2=var283(top=0x34c4:13.6%)	state_add_const	state_add_const:182	305	state0 + u32_2 ^ state0 + flags0 + u16_0 + state0 + u32_2 ^ state0 + flags0	slot_mba_stateful	128=(mask32(u16_0 + (mask32(state0 + (mask32((mask32(u32_2 ^ state0)) + flags0)))))) & 0xffff	128=0x6			dd21e72fccbb:1,0d9943c64a91:1,86fb2596608c:1,48047001f8f6:1,e12fc2dc22ad:1,0a61a86cfffc:1,1f4334c3572a:1,88ff50adfd51:1	055:50,056:26,059:22,042:20,050:19,048:18,052:18,063:18,041:17,021:15,061:14,032:9	named_structural;needs_algebraic_simplification	state0 + u32_2 ^ state0 + flags0 + u16_0 + state0 + u32_2 ^ state0 + flags0	128=(mask32(u16_0 + (mask32(state0 + (mask32((mask32(u32_2 ^ state0)) + flags0)))))) & 0xffff
346	0xc0535	vmop_346_plus0x4_state_add_const_slot_multi_path	static_validated	9073	764	+0x4	VVCC	VC	b0=var232(top=0x22:3.1%);b1=var243(top=0x94:3.1%);b2=0xe8;b3=0x01	w0=var741(top=0x3e9b:2.0%);w1=0x01e8	state_add_const	state_add_const:428,state_mixed:14	764	state0 ^ flags0 ^ 0x3f746ab3 ^ 0x3f5501a6 ^ 0x45fbcef1	slot_multi_path	74=(mask32((mask32(u16_0 ^ (mask32(state0 ^ (mask32(flags0 ^ 0x45fbcef1)))))) + 0x7f7eb061)) & 0xffff | 54=(mask32((mask32(u16_0 ^ (mask32(state0 ^ (mask32((mask32((mask32(flags0 ^ 0x3f746ab3)) ^ 0x3f5501a6)) ^ 0x45fbcef1)))))) + 0x7f7eb061)) & 0xffff	128=0x4			169de801:3,f691e801:3,5e94e801:3,069ee801:3,0e94e801:3,9f0ce801:2,c69ce801:2,a691e801:2	041:113,032:44,021:39,055:38,056:36,048:26,026:25,046:25,063:25,050:24,010:23,061:23	named_structural;needs_algebraic_simplification	state0 ^ flags0 ^ 0x3f746ab3 ^ 0x3f5501a6 ^ 0x45fbcef1	74=(mask32((mask32(u16_0 ^ (mask32(state0 ^ (mask32(flags0 ^ 0x45fbcef1)))))) + 0x7f7eb061)) & 0xffff | 54=(mask32((mask32(u16_0 ^ (mask32(state0 ^ (mask32((mask32((mask32(flags0 ^ 0x3f746ab3)) ^ 0x3f5501a6)) ^ 0x45fbcef1)))))) + 0x7f7eb061)) & 0xffff
347	0xc088d	vmop_347_plus0x4_state_add_const_slot_multi_path	static_validated	24299	2146	+0x4	VVVV	VV	b0=var256(top=0xe6:2.1%);b1=var79(top=0x0b:6.4%);b2=var230(top=0xba:3.9%);b3=var101(top=0x82:10.2%)	w0=var1845(top=0x8d20:1.4%);w1=var1485(top=0x02ad:1.5%)	state_add_const	state_add_const:1175,state_mixed:6,state_const_post:2	2146	state0 | flags0 + 0x6fa972f0 | flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 ^ 0x5cf483c7 & flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 | 0x6630614f ^ 0x1a7ef2ae | state0 | flags0 + 0x6fa972f0 | f...#4cc	slot_multi_path	92=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))) | (mask32((mask32(flags0 ^ (mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))...#ff65f5013123 | 36=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32((mask32((mas...#1bf	128=0x4			19023987:2,1a069407:2,4a8d6c01:2,348bde02:2,383c6209:2,e6035aa1:2,650ce582:2,3c80a000:2	041:265,055:149,021:147,056:131,032:87,042:85,063:71,010:69,046:64,050:63,059:62,061:58	named_structural;needs_algebraic_simplification	state0 | flags0 + 0x6fa972f0 | flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 ^ 0x5cf483c7 & flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 | 0x6630614f ^ 0x1a7ef2ae | state0 | flags0 + 0x6fa972f0 | flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 ^ 0x5cf483c7 & flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 | 0x6630614f ^ 0x1a7ef2ae | state0 | flags0 + 0x6fa972f0 | flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 ^ 0x5cf483c7 + u16_2 + flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 | 0x6630614f ^ 0x1a7ef2ae | state0 | flags0 + 0x6fa972f0 | flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 ^ 0x5cf483c7 - flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 | 0x6630614f ^ 0x1a7ef2ae | state0 | flags0 + 0x6fa972f0 | flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 ^ 0x5cf483c7 ^ 0x7bd54e39 - 0x10871fd8	92=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))) | (mask32((mask32(flags0 ^ (mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))...#ff65f5013123 | 36=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))) | (mask32((mask32(flags0 ^ (mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))...#65eb4914bbdc
348	0xc0d7d	vmop_348_plus0x5_state_add_const_slot_multi_path	static_validated	37	16	+0x5	VVCCV	VC	b0=var11(top=0xc5:21.6%);b1=var13(top=0x7c:16.2%);b2=0x3d;b3=0x01;b4=var15(top=0x13:16.2%)	w0=var15(top=0x7cd5:16.2%);w1=0x013d	state_add_const	state_add_const:12	16	state0 & 0x4ead272 + flags0 | flags0 | 0x2730b0cc - 0x5c278a20 & 0x31691179 - 0x5c3efee3 & 0x19c08712 & u16_0 ^ state0 & 0x4ead272 + flags0 | flags0 | 0x2730b0cc - 0x5c278a20 & 0x31691179 - 0x5c3efee3 & 0x19c08712 - 0x369ef0d5	slot_multi_path	19=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 & 0x4ead272)) + flags0)) | (mask32(flags0 | 0x2730b0cc)))) & 0x19c08712)))) - 0x369ef0d5)) & 0xffff | 9=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 & 0x4ead272)) + flags0)) | (mask32((mask32((mask32((mask32(flag...#185	28=0x5			27753d01e5:1,c57d3d01a5:1,c5703d01f3:1,3d743d0127:1,27f73d01df:1,d7f83d0187:1,d7723d012d:1,47773d011f:1	055:3,029:2,042:2,048:2,005:1,016:1,037:1,043:1,052:1,056:1,063:1	named_structural;needs_algebraic_simplification	state0 & 0x4ead272 + flags0 | flags0 | 0x2730b0cc - 0x5c278a20 & 0x31691179 - 0x5c3efee3 & 0x19c08712 & u16_0 ^ state0 & 0x4ead272 + flags0 | flags0 | 0x2730b0cc - 0x5c278a20 & 0x31691179 - 0x5c3efee3 & 0x19c08712 - 0x369ef0d5	19=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 & 0x4ead272)) + flags0)) | (mask32(flags0 | 0x2730b0cc)))) & 0x19c08712)))) - 0x369ef0d5)) & 0xffff | 9=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 & 0x4ead272)) + flags0)) | (mask32((mask32((mask32((mask32(flags0 | 0x2730b0cc)) - 0x5c278a20)) & 0x31691179)) - 0x5c3efee3)))) & 0x19c08712...#9790f8db234a
349	0xc140b	vmop_349_plus0x4_state_add_const_slot_u16_2	static_validated	503	99	+0x4	VVVV	VV	b0=var68(top=0x00:50.9%);b1=var71(top=0xad:51.3%);b2=var20(top=0x88:53.7%);b3=var11(top=0x00:59.2%)	w0=var98(top=0xad00:50.9%);w1=var37(top=0x0088:52.5%)	state_add_const	state_add_const:61	99	state0 & flags0 | 0x37932789 | 0x16ca0efd ^ 0x78372234 & u16_0 ^ state0 & flags0 | 0x37932789 | 0x16ca0efd ^ 0x78372234 - flags0 + flags0 + 0x5b8191b - 0x48cf2626 - 0x7444487f | 0x1897f25c | flags0 + 0x5b8191b - 0x48cf2626 - 0x7444487f ^ state0 & flags0 | 0x37932789 | 0x16ca0efd ^ 0x78372234 & u...#1cc	slot_u16_2	128=u16_2 & 0xffff	128=0x4			ccd2d008:1,1e2bf00a:1,6702500a:1,c5367802:1,cb828001:1,1fbf2009:1,12137802:1,00ad8800:1	055:17,050:13,056:12,052:11,059:8,042:7,063:6,048:4,061:4,046:3,019:2,023:2	named_structural	state0 & flags0 | 0x37932789 | 0x16ca0efd ^ 0x78372234 & u16_0 ^ state0 & flags0 | 0x37932789 | 0x16ca0efd ^ 0x78372234 - flags0 + flags0 + 0x5b8191b - 0x48cf2626 - 0x7444487f | 0x1897f25c | flags0 + 0x5b8191b - 0x48cf2626 - 0x7444487f ^ state0 & flags0 | 0x37932789 | 0x16ca0efd ^ 0x78372234 & u16_0 ^ state0 & flags0 | 0x37932789 | 0x16ca0efd ^ 0x78372234 - flags0 + flags0 + 0x5b8191b - 0x48cf2626 - 0x7444487f | 0x18eb935c | 0x6cbcf01a | 0x6e5025cc + u16_2	128=u16_2 & 0xffff
350	0xc1926	vmop_350_plus0x4_state_add_const_slot_mba_stateful	static_validated	2414	231	+0x4	VVVV	VV	b0=var143(top=0x12:10.9%);b1=var102(top=0xa6:10.6%);b2=var82(top=0xb7:10.6%);b3=var11(top=0x34:25.8%)	w0=var225(top=0xa66a:10.6%);w1=var161(top=0x34b7:10.6%)	state_add_const	state_add_const:128	231	state0 + 0x5c4fb994 - 0x33be5a8b ^ flags0 & state0 + 0x5c4fb994 + 0x261f270f & u16_0 ^ state0 + 0x5c4fb994 - 0x33be5a8b ^ flags0 & state0 + 0x5c4fb994 + 0x261f270f & u16_2 ^ state0 + 0x5c4fb994 - 0x33be5a8b ^ flags0 & state0 + 0x5c4fb994 + 0x261f270f & u16_0 ^ state0 + 0x5c4fb994 - 0x33be5a8b ^ ...#15e	slot_mba_stateful	128=(mask32((mask32(u16_2 ^ (mask32((mask32((mask32((mask32(state0 + 0x5c4fb994)) - 0x33be5a8b)) ^ (mask32(flags0 & (mask32((mask32(state0 + 0x5c4fb994)) + 0x261f270f)))))) & (mask32(u16_0 ^ (mask32((mask32(...#23bb1febe96e	128=0x4			1186fe38:2,b9e26c36:1,ede1f439:1,d3bfe63e:1,dfa7ee3d:1,57c05634:1,04c9863e:1,c4a0ed34:1	055:34,041:23,056:21,021:17,063:14,042:13,046:12,059:9,061:8,026:7,032:6,030:5	named_structural;needs_algebraic_simplification	state0 + 0x5c4fb994 - 0x33be5a8b ^ flags0 & state0 + 0x5c4fb994 + 0x261f270f & u16_0 ^ state0 + 0x5c4fb994 - 0x33be5a8b ^ flags0 & state0 + 0x5c4fb994 + 0x261f270f & u16_2 ^ state0 + 0x5c4fb994 - 0x33be5a8b ^ flags0 & state0 + 0x5c4fb994 + 0x261f270f & u16_0 ^ state0 + 0x5c4fb994 - 0x33be5a8b ^ flags0 & state0 + 0x5c4fb994 + 0x261f270f ^ 0x678e3cb6	128=(mask32((mask32(u16_2 ^ (mask32((mask32((mask32((mask32(state0 + 0x5c4fb994)) - 0x33be5a8b)) ^ (mask32(flags0 & (mask32((mask32(state0 + 0x5c4fb994)) + 0x261f270f)))))) & (mask32(u16_0 ^ (mask32((mask32(...#23bb1febe96e
351	0xc1d48	vmop_351_plus0x5_state_add_const_slot_mba_stateful	static_validated	1844	114	+0x5	CCVVC	CV	b0=0xe8;b1=0x01;b2=var81(top=0x1b:13.9%);b3=var76(top=0x22:13.9%);b4=0x10	w0=0x01e8;w1=var109(top=0x221b:13.9%)	state_add_const	state_add_const:60,state_mixed:2	114	state0 | u16_2 + state0 - 0x7b3a2d18	slot_mba_stateful	128=(mask32((mask32(u16_2 + state0)) - 0x7b3a2d18)) & 0xffff	128=0x5			e801a83610:2,e801303610:2,e801602e10:2,e801783d10:2,e801d03410:2,e801f63d10:1,e801e83810:1,e801584010:1	041:18,032:8,021:6,026:6,010:5,046:5,050:5,063:5,055:4,056:4,059:4,061:4	named_structural;needs_algebraic_simplification	state0 | u16_2 + state0 - 0x7b3a2d18	128=(mask32((mask32(u16_2 + state0)) - 0x7b3a2d18)) & 0xffff
