program	start_vm_ip	end_vm_ip	source_block	row_kind	source_entry	opcode_name	bytes	state_kind	dispatch_slot_kind	target_entry	target	delta	semantic_ir
007	0x11aea9	0x11aeac	5@0x11ac5e-0x11f4da+0x24b	exact_instruction	215	vmop_215_plus0x3_state_mixed_slot_u16_0	e80508	state_mixed	slot_u16_0	189	189@0x9e7af:1	+0x3	next = 189@0x9e7af:1, ip += +0x3; dispatch_model=static_100; state=state_mixed
007	0x11aeac	0x11aeb0	5@0x11ac5e-0x11f4da+0x24e	exact_instruction	189	vmop_189_plus0x4_state_add_const_slot_mba_stateful	9c70109f	state_add_const	slot_mba_stateful	20	20@0x7c62b:1	+0x4	next = 20@0x7c62b:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11aeb0	0x11aeb4	5@0x11ac5e-0x11f4da+0x252	exact_instruction	20	vmop_020_plus0x4_state_add_const_slot_multi_path	e8012e77	state_add_const	slot_multi_path	64	64@0x85059:1	+0x4	next = 64@0x85059:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11aeb4	0x11aeb8	5@0x11ac5e-0x11f4da+0x256	exact_instruction	64	vmop_064_plus0x4_state_add_const_slot_multi_path	02494c37	state_add_const	slot_multi_path	66	66@0x855ff:1	+0x4	next = 66@0x855ff:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11aeb8	0x11aebb	5@0x11ac5e-0x11f4da+0x25a	exact_instruction	66	vmop_066_plus0x3_state_add_const_slot_multi_path	5d4c8c	state_add_const	slot_multi_path	123	123@0x91a59:1	+0x3	next = 123@0x91a59:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
007	0x11aebb	0x11aebf	5@0x11ac5e-0x11f4da+0x25d	exact_instruction	123	vmop_123_plus0x4_state_add_const_slot_mba_stateful	48ece801	state_add_const	slot_mba_stateful	114	114@0x90319:1	+0x4	next = 114@0x90319:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11aebf	0x11aec3	5@0x11ac5e-0x11f4da+0x261	exact_instruction	114	vmop_114_plus0x4_state_add_const_slot_multi_path	fe7e79cc	state_add_const	slot_multi_path	28	28@0x7e390:1	+0x4	next = 28@0x7e390:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11aec3	0x11aec6	5@0x11ac5e-0x11f4da+0x265	exact_instruction	28	vmop_028_plus0x3_state_add_const_slot_u16_0	a000ce	state_add_const	slot_u16_0	20	20@0x7c62b:1	+0x3	next = 20@0x7c62b:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
007	0x11aec6	0x11aeca	5@0x11ac5e-0x11f4da+0x268	exact_instruction	20	vmop_020_plus0x4_state_add_const_slot_multi_path	e801d97a	state_add_const	slot_multi_path	189	189@0x9e7af:1	+0x4	next = 189@0x9e7af:1, ip += +0x4; dispatch_model=static_100; state=state_mixed
007	0x11aeca	0x11aece	5@0x11ac5e-0x11f4da+0x26c	exact_instruction	189	vmop_189_plus0x4_state_add_const_slot_mba_stateful	7cfa74e6	state_add_const	slot_mba_stateful	66	66@0x855ff:1	+0x4	next = 66@0x855ff:1, ip += +0x4; dispatch_model=static_100; state=state_mixed
007	0x11aece	0x11aed1	5@0x11ac5e-0x11f4da+0x270	exact_instruction	66	vmop_066_plus0x3_state_add_const_slot_multi_path	6fbc0a	state_add_const	slot_multi_path	176	176@0x9c10b:1	+0x3	next = 176@0x9c10b:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
007	0x11aed1	0x11aed5	5@0x11ac5e-0x11f4da+0x273	exact_instruction	176	vmop_176_plus0x4_state_add_const_slot_multi_path	e801126e	state_add_const	slot_multi_path	347	347@0xc088d:1	+0x4	next = 347@0xc088d:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11aed5	0x11aed9	5@0x11ac5e-0x11f4da+0x277	exact_instruction	347	vmop_347_plus0x4_state_add_const_slot_multi_path	b889da00	state_add_const	slot_multi_path	18	18@0x7be9b:1	+0x4	next = 18@0x7be9b:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11aed9	0x11aedc	5@0x11ac5e-0x11f4da+0x27b	exact_instruction	18	vmop_018_plus0x3_state_add_const_slot_multi_path	a00d56	state_add_const	slot_multi_path	20	20@0x7c62b:1	+0x3	next = 20@0x7c62b:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
007	0x11aedc	0x11aee0	5@0x11ac5e-0x11f4da+0x27e	exact_instruction	20	vmop_020_plus0x4_state_add_const_slot_multi_path	e8018d76	state_add_const	slot_multi_path	311	311@0xb86f8:1	+0x4	next = 311@0xb86f8:1, ip += +0x4; dispatch_model=static_100; state=state_mixed
007	0x11aeee	0x11aef0	5@0x11ac5e-0x11f4da+0x290	exact_instruction	354	vmop_354_plus0x2_state_const_post_slot_const_or_affine	7200	state_const_post	slot_const_or_affine	114	114@0x90319:1	+0x2	next = 114@0x90319:1, ip += +0x2; dispatch_model=static_100; state=state_const_post
007	0x11aef0	0x11aef4	5@0x11ac5e-0x11f4da+0x292	exact_instruction	114	vmop_114_plus0x4_state_add_const_slot_multi_path	6b648cac	state_add_const	slot_multi_path	203	203@0xa1484:1	+0x4	next = 203@0xa1484:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11aef4	0x11aef8	5@0x11ac5e-0x11f4da+0x296	exact_instruction	203	vmop_203_plus0x4_state_add_const_slot_mba_stateful	bf9e7576	state_add_const	slot_mba_stateful	215	215@0xa4609:1	+0x4	next = 215@0xa4609:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11aef8	0x11aefb	5@0x11ac5e-0x11f4da+0x29a	exact_instruction	215	vmop_215_plus0x3_state_mixed_slot_u16_0	880904	state_mixed	slot_u16_0	305	305@0xb78b0:1	+0x3	next = 305@0xb78b0:1, ip += +0x3; dispatch_model=static_100; state=state_mixed
007	0x11aefb	0x11aeff	5@0x11ac5e-0x11f4da+0x29d	exact_instruction	305	vmop_305_plus0x4_state_add_const_slot_mba_stateful	dd52e801	state_add_const	slot_mba_stateful	297	297@0xb64d7:1	+0x4	next = 297@0xb64d7:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11aeff	0x11af02	5@0x11ac5e-0x11f4da+0x2a1	exact_instruction	297	vmop_297_plus0x3_state_add_const_slot_multi_path	f57d71	state_add_const	slot_multi_path	114	114@0x90319:1	+0x3	next = 114@0x90319:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
007	0x11af02	0x11af06	5@0x11ac5e-0x11f4da+0x2a4	exact_instruction	114	vmop_114_plus0x4_state_add_const_slot_multi_path	e14b1690	state_add_const	slot_multi_path	333	333@0xbd8af:1	+0x4	next = 333@0xbd8af:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af06	0x11af0a	5@0x11ac5e-0x11f4da+0x2a8	exact_instruction	333	vmop_333_plus0x4_state_add_const_slot_multi_path	c3efab00	state_add_const	slot_multi_path	26	26@0x7dbbb:1	+0x4	next = 26@0x7dbbb:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af0a	0x11af0e	5@0x11ac5e-0x11f4da+0x2ac	exact_instruction	26	vmop_026_plus0x4_state_add_const_slot_multi_path	a0a9e801	state_add_const	slot_multi_path	168	168@0x9aa83:1	+0x4	next = 168@0x9aa83:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af0e	0x11af12	5@0x11ac5e-0x11f4da+0x2b0	exact_instruction	168	vmop_168_plus0x4_state_add_const_slot_multi_path	10691ed8	state_add_const	slot_multi_path	297	297@0xb64d7:1	+0x4	next = 297@0xb64d7:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af12	0x11af15	5@0x11ac5e-0x11f4da+0x2b4	exact_instruction	297	vmop_297_plus0x3_state_add_const_slot_multi_path	09067c	state_add_const	slot_multi_path	340	340@0xbf435:1	+0x3	next = 340@0xbf435:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
007	0x11af15	0x11af19	5@0x11ac5e-0x11f4da+0x2b7	exact_instruction	340	vmop_340_plus0x4_state_add_const_slot_multi_path	fa818900	state_add_const	slot_multi_path	305	305@0xb78b0:1	+0x4	next = 305@0xb78b0:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af19	0x11af1d	5@0x11ac5e-0x11f4da+0x2bb	exact_instruction	305	vmop_305_plus0x4_state_add_const_slot_mba_stateful	c701e801	state_add_const	slot_mba_stateful	199	199@0xa0631:1	+0x4	next = 199@0xa0631:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af1d	0x11af20	5@0x11ac5e-0x11f4da+0x2bf	exact_instruction	199	vmop_199_plus0x3_state_add_const_slot_multi_path	9f483a	state_add_const	slot_multi_path	258	258@0xadf2c:1	+0x3	next = 258@0xadf2c:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
007	0x11af20	0x11af24	5@0x11ac5e-0x11f4da+0x2c2	exact_instruction	258	vmop_258_plus0x4_state_add_const_slot_multi_path	3399a24f	state_add_const	slot_multi_path	157	157@0x98a9a:1	+0x4	next = 157@0x98a9a:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af24	0x11af28	5@0x11ac5e-0x11f4da+0x2c6	exact_instruction	157	vmop_157_plus0x4_state_add_const_slot_multi_path	37b02800	state_add_const	slot_multi_path	315	315@0xb9451:1	+0x4	next = 315@0xb9451:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af28	0x11af2c	5@0x11ac5e-0x11f4da+0x2ca	exact_instruction	315	vmop_315_plus0x4_state_mixed_slot_mba_stateful	e80131f5	state_mixed	slot_mba_stateful	168	168@0x9aa83:1	+0x4	next = 168@0x9aa83:1, ip += +0x4; dispatch_model=static_100; state=state_mixed
007	0x11af2c	0x11af30	5@0x11ac5e-0x11f4da+0x2ce	exact_instruction	168	vmop_168_plus0x4_state_add_const_slot_multi_path	1fe76dd0	state_add_const	slot_multi_path	66	66@0x855ff:1	+0x4	next = 66@0x855ff:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af30	0x11af33	5@0x11ac5e-0x11f4da+0x2d2	exact_instruction	66	vmop_066_plus0x3_state_add_const_slot_multi_path	0e413a	state_add_const	slot_multi_path	258	258@0xadf2c:1	+0x3	next = 258@0xadf2c:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
007	0x11af33	0x11af37	5@0x11ac5e-0x11f4da+0x2d5	exact_instruction	258	vmop_258_plus0x4_state_add_const_slot_multi_path	52ea2a22	state_add_const	slot_multi_path	26	26@0x7dbbb:1	+0x4	next = 26@0x7dbbb:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af37	0x11af3b	5@0x11ac5e-0x11f4da+0x2d9	exact_instruction	26	vmop_026_plus0x4_state_add_const_slot_multi_path	ba54e801	state_add_const	slot_multi_path	203	203@0xa1484:1	+0x4	next = 203@0xa1484:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af3b	0x11af3f	5@0x11ac5e-0x11f4da+0x2dd	exact_instruction	203	vmop_203_plus0x4_state_add_const_slot_mba_stateful	979be3b9	state_add_const	slot_mba_stateful	114	114@0x90319:1	+0x4	next = 114@0x90319:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af3f	0x11af43	5@0x11ac5e-0x11f4da+0x2e1	exact_instruction	114	vmop_114_plus0x4_state_add_const_slot_multi_path	9590b247	state_add_const	slot_multi_path	185	185@0x9d964:1	+0x4	next = 185@0x9d964:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af43	0x11af46	5@0x11ac5e-0x11f4da+0x2e5	exact_instruction	185	vmop_185_plus0x3_state_add_const_slot_multi_path	130d3a	state_add_const	slot_multi_path	315	315@0xb9451:1	+0x3	next = 315@0xb9451:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
007	0x11af46	0x11af4a	5@0x11ac5e-0x11f4da+0x2e8	exact_instruction	315	vmop_315_plus0x4_state_mixed_slot_mba_stateful	e80129f6	state_mixed	slot_mba_stateful	203	203@0xa1484:1	+0x4	next = 203@0xa1484:1, ip += +0x4; dispatch_model=static_100; state=state_mixed
007	0x11af4a	0x11af4e	5@0x11ac5e-0x11f4da+0x2ec	exact_instruction	203	vmop_203_plus0x4_state_add_const_slot_mba_stateful	8f9297a3	state_add_const	slot_mba_stateful	337	337@0xbec0e:1	+0x4	next = 337@0xbec0e:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af4e	0x11af52	5@0x11ac5e-0x11f4da+0x2f0	exact_instruction	337	vmop_337_plus0x4_state_add_const_slot_multi_path	fcf9cbf8	state_add_const	slot_multi_path	28	28@0x7e390:1	+0x4	next = 28@0x7e390:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af52	0x11af55	5@0x11ac5e-0x11f4da+0x2f4	exact_instruction	28	vmop_028_plus0x3_state_add_const_slot_u16_0	d00072	state_add_const	slot_u16_0	26	26@0x7dbbb:1	+0x3	next = 26@0x7dbbb:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
007	0x11af55	0x11af59	5@0x11ac5e-0x11f4da+0x2f7	exact_instruction	26	vmop_026_plus0x4_state_add_const_slot_multi_path	5efae801	state_add_const	slot_multi_path	66	66@0x855ff:1	+0x4	next = 66@0x855ff:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af59	0x11af5c	5@0x11ac5e-0x11f4da+0x2fb	exact_instruction	66	vmop_066_plus0x3_state_add_const_slot_multi_path	f18108	state_add_const	slot_multi_path	203	203@0xa1484:1	+0x3	next = 203@0xa1484:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
007	0x11af5c	0x11af60	5@0x11ac5e-0x11f4da+0x2fe	exact_instruction	203	vmop_203_plus0x4_state_add_const_slot_mba_stateful	8f92d499	state_add_const	slot_mba_stateful	337	337@0xbec0e:1	+0x4	next = 337@0xbec0e:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af60	0x11af64	5@0x11ac5e-0x11f4da+0x302	exact_instruction	337	vmop_337_plus0x4_state_add_const_slot_multi_path	fbf938f6	state_add_const	slot_multi_path	26	26@0x7dbbb:1	+0x4	next = 26@0x7dbbb:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af64	0x11af68	5@0x11ac5e-0x11f4da+0x306	exact_instruction	26	vmop_026_plus0x4_state_add_const_slot_multi_path	74b8e801	state_add_const	slot_multi_path	203	203@0xa1484:1	+0x4	next = 203@0xa1484:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af68	0x11af6c	5@0x11ac5e-0x11f4da+0x30a	exact_instruction	203	vmop_203_plus0x4_state_add_const_slot_mba_stateful	e798efd5	state_add_const	slot_mba_stateful	28	28@0x7e390:1	+0x4	next = 28@0x7e390:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af6c	0x11af6f	5@0x11ac5e-0x11f4da+0x30e	exact_instruction	28	vmop_028_plus0x3_state_add_const_slot_u16_0	a00aec	state_add_const	slot_u16_0	340	340@0xbf435:1	+0x3	next = 340@0xbf435:1, ip += +0x3; dispatch_model=static_100; state=state_mixed
007	0x11af6f	0x11af73	5@0x11ac5e-0x11f4da+0x311	exact_instruction	340	vmop_340_plus0x4_state_add_const_slot_multi_path	40221300	state_add_const	slot_multi_path	305	305@0xb78b0:1	+0x4	next = 305@0xb78b0:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af73	0x11af77	5@0x11ac5e-0x11f4da+0x315	exact_instruction	305	vmop_305_plus0x4_state_add_const_slot_mba_stateful	8da2e801	state_add_const	slot_mba_stateful	215	215@0xa4609:1	+0x4	next = 215@0xa4609:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af77	0x11af7a	5@0x11ac5e-0x11f4da+0x319	exact_instruction	215	vmop_215_plus0x3_state_mixed_slot_u16_0	580160	state_mixed	slot_u16_0	43	43@0x8173d:1	+0x3	next = 43@0x8173d:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
007	0x11af7a	0x11af7e	5@0x11ac5e-0x11f4da+0x31c	exact_instruction	43	vmop_043_plus0x4_state_add_const_slot_mba_stateful	3ec8e2bd	state_add_const	slot_mba_stateful	64	64@0x85059:1	+0x4	next = 64@0x85059:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af7e	0x11af82	5@0x11ac5e-0x11f4da+0x320	exact_instruction	64	vmop_064_plus0x4_state_add_const_slot_multi_path	9b039d37	state_add_const	slot_multi_path	243	243@0xaab6a:1	+0x4	next = 243@0xaab6a:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af82	0x11af86	5@0x11ac5e-0x11f4da+0x324	exact_instruction	243	vmop_243_plus0x4_state_add_const_slot_multi_path	2d52e801	state_add_const	slot_multi_path	337	337@0xbec0e:1	+0x4	next = 337@0xbec0e:1, ip += +0x4; dispatch_model=static_100; state=state_const_post
007	0x11af86	0x11af8a	5@0x11ac5e-0x11f4da+0x328	exact_instruction	337	vmop_337_plus0x4_state_add_const_slot_multi_path	c09c7f36	state_add_const	slot_multi_path	66	66@0x855ff:1	+0x4	next = 66@0x855ff:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af8a	0x11af8d	5@0x11ac5e-0x11f4da+0x32c	exact_instruction	66	vmop_066_plus0x3_state_add_const_slot_multi_path	4dba08	state_add_const	slot_multi_path	157	157@0x98a9a:1	+0x3	next = 157@0x98a9a:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
007	0x11af8d	0x11af91	5@0x11ac5e-0x11f4da+0x32f	exact_instruction	157	vmop_157_plus0x4_state_add_const_slot_multi_path	3f090701	state_add_const	slot_multi_path	26	26@0x7dbbb:1	+0x4	next = 26@0x7dbbb:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af91	0x11af95	5@0x11ac5e-0x11f4da+0x333	exact_instruction	26	vmop_026_plus0x4_state_add_const_slot_multi_path	46a0e801	state_add_const	slot_multi_path	307	307@0xb8064:1	+0x4	next = 307@0xb8064:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af95	0x11af98	5@0x11ac5e-0x11f4da+0x337	exact_instruction	307	vmop_307_plus0x3_state_add_const_slot_u16_1_sub_const	161db4	state_add_const	slot_u16_1_sub_const	333	333@0xbd8af:1	+0x3	next = 333@0xbd8af:1, ip += +0x3; dispatch_model=static_100; state=state_mixed
007	0x11af98	0x11af9c	5@0x11ac5e-0x11f4da+0x33a	exact_instruction	333	vmop_333_plus0x4_state_add_const_slot_multi_path	ebe09100	state_add_const	slot_multi_path	64	64@0x85059:1	+0x4	next = 64@0x85059:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11af9c	0x11afa0	5@0x11ac5e-0x11f4da+0x33e	exact_instruction	64	vmop_064_plus0x4_state_add_const_slot_multi_path	6a20895f	state_add_const	slot_multi_path	33	33@0x7f7c4:1	+0x4	next = 33@0x7f7c4:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11afa0	0x11afa4	5@0x11ac5e-0x11f4da+0x342	exact_instruction	33	vmop_033_plus0x4_state_add_const_slot_multi_path	e8017e09	state_add_const	slot_multi_path	340	340@0xbf435:1	+0x4	next = 340@0xbf435:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11afa4	0x11afa8	5@0x11ac5e-0x11f4da+0x346	exact_instruction	340	vmop_340_plus0x4_state_add_const_slot_multi_path	d41e9100	state_add_const	slot_multi_path	297	297@0xb64d7:1	+0x4	next = 297@0xb64d7:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11afa8	0x11afab	5@0x11ac5e-0x11f4da+0x34a	exact_instruction	297	vmop_297_plus0x3_state_add_const_slot_multi_path	58677d	state_add_const	slot_multi_path	196	196@0x9fbcd:1	+0x3	next = 196@0x9fbcd:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
007	0x11afab	0x11afaf	5@0x11ac5e-0x11f4da+0x34d	exact_instruction	196	vmop_196_plus0x4_state_add_const_slot_multi_path	5de2f49e	state_add_const	slot_multi_path	26	26@0x7dbbb:1	+0x4	next = 26@0x7dbbb:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11afaf	0x11afb3	5@0x11ac5e-0x11f4da+0x351	exact_instruction	26	vmop_026_plus0x4_state_add_const_slot_multi_path	6e0ae801	state_add_const	slot_multi_path	297	297@0xb64d7:1	+0x4	next = 297@0xb64d7:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11afb3	0x11afb6	5@0x11ac5e-0x11f4da+0x355	exact_instruction	297	vmop_297_plus0x3_state_add_const_slot_multi_path	93f0c7	state_add_const	slot_multi_path	268	268@0xb0007:1	+0x3	next = 268@0xb0007:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
007	0x11afb6	0x11afba	5@0x11ac5e-0x11f4da+0x358	exact_instruction	268	vmop_268_plus0x4_state_add_const_slot_multi_path	ee6ff2f3	state_add_const	slot_multi_path	189	189@0x9e7af:1	+0x4	next = 189@0x9e7af:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11afba	0x11afbe	5@0x11ac5e-0x11f4da+0x35c	exact_instruction	189	vmop_189_plus0x4_state_add_const_slot_mba_stateful	e9fa5cd2	state_add_const	slot_mba_stateful	287	287@0xb45d2:1	+0x4	next = 287@0xb45d2:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11afbe	0x11afc2	5@0x11ac5e-0x11f4da+0x360	exact_instruction	287	vmop_287_plus0x4_state_add_const_slot_multi_path	5a4de801	state_add_const	slot_multi_path	189	189@0x9e7af:1	+0x4	next = 189@0x9e7af:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11afc2	0x11afc6	5@0x11ac5e-0x11f4da+0x364	exact_instruction	189	vmop_189_plus0x4_state_add_const_slot_mba_stateful	66c1dc9b	state_add_const	slot_mba_stateful	333	333@0xbd8af:1	+0x4	next = 333@0xbd8af:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11afc6	0x11afca	5@0x11ac5e-0x11f4da+0x368	exact_instruction	333	vmop_333_plus0x4_state_add_const_slot_multi_path	9b057900	state_add_const	slot_multi_path	185	185@0x9d964:1	+0x4	next = 185@0x9d964:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11afca	0x11afcd	5@0x11ac5e-0x11f4da+0x36c	exact_instruction	185	vmop_185_plus0x3_state_add_const_slot_multi_path	4c153a	state_add_const	slot_multi_path	305	305@0xb78b0:1	+0x3	next = 305@0xb78b0:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
007	0x11afcd	0x11afd1	5@0x11ac5e-0x11f4da+0x36f	exact_instruction	305	vmop_305_plus0x4_state_add_const_slot_mba_stateful	14e3e801	state_add_const	slot_mba_stateful	28	28@0x7e390:1	+0x4	next = 28@0x7e390:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11afd1	0x11afd4	5@0x11ac5e-0x11f4da+0x373	exact_instruction	28	vmop_028_plus0x3_state_add_const_slot_u16_0	a00a14	state_add_const	slot_u16_0	340	340@0xbf435:1	+0x3	next = 340@0xbf435:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
007	0x11afd4	0x11afd8	5@0x11ac5e-0x11f4da+0x376	exact_instruction	340	vmop_340_plus0x4_state_add_const_slot_multi_path	9821b300	state_add_const	slot_multi_path	157	157@0x98a9a:1	+0x4	next = 157@0x98a9a:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11afd8	0x11afdc	5@0x11ac5e-0x11f4da+0x37a	exact_instruction	157	vmop_157_plus0x4_state_add_const_slot_multi_path	4b43b300	state_add_const	slot_multi_path	287	287@0xb45d2:1	+0x4	next = 287@0xb45d2:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
007	0x11afdc	0x11afe0	5@0x11ac5e-0x11f4da+0x37e	exact_instruction	287	vmop_287_plus0x4_state_add_const_slot_multi_path	ac1be801	state_add_const	slot_multi_path	167	167@0x9a8d2:1	+0x4	next = 167@0x9a8d2:1, ip += +0x4; dispatch_model=static_100; state=state_const_post
