source_entry	source_target	path_hash	source_class	source_branch_profile	source_branch_gpr_profile	events	target_pct	ip_pct	sample_expr_events	sample_expr_target_pct	slot_expr	ip_advance	operand_layout	state_ir	flag_ir	top_actual_targets	path	validation
64	0x85059	362f895a05304b24	static_validated	0/256 unknown branches (0.0%): 	0/256 unknown branches (0.0%): 	3435	100.0	100.0	77	100.0	77=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - 0x79614de5)) ^ (mask32(u16_2 + flags0)))) ^ (mask32(flags0 + 0x729dddb0)))))) + 0x2701cdcd)) & 0xffff	77=0x4	b0=var256(top=0xef:1.6%);b1=var256(top=0x8a:1.6%);b2=var256(top=0x93:2.0%);b3=var252(top=0x00:3.6%)	0x850ab: state sub= state0 - 0x79614de5 | 0x851aa: state xor= state0 - 0x79614de5 ^ u16_2 + flags0 + 0x4cd0c9ae + 0x711675f2 & 0x5b249a06 | 0x85202: state xor= state0 - 0x79614de5 ^ u16_2 + flags0 + 0x4cd0c9ae + 0x711675f2 & 0x5b249a06 ^ flags0 + 0x4cd0c9ae + 0x711675f2 & 0x5b249a06 + 0x729dddb0	0x85099: flags add= flags0 + 0x4cd0c9ae | 0x850e8: flags add= flags0 + 0x4cd0c9ae + 0x711675f2 | 0x850f7: flags and= flags0 + 0x4cd0c9ae + 0x711675f2 & 0x5b249a06 | 0x851b7: flags add= flags0 + 0x4cd0c9ae + 0x711675f2 & 0x5b249a06 + 0x729dddb0	199@0xa0631:332,121@0x91379:276,18@0x7be9b:247,28@0x7e390:233,215@0xa4609:221,185@0x9d964:161,307@0xb8064:158,66@0x855ff:138	0x8507f:je:1;0x850d9:je:1	target=100.0%, ip=100.0%, ok:3435
258	0xadf2c	9273c2ebf377ada8	static_validated	0/256 unknown branches (0.0%): 	0/256 unknown branches (0.0%): 	3418	100.0	100.0	58	100.0	58=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 ^ 0x11095fd5)) + (mask32((mask32((mask32(flags0 - 0x1510614f)) | 0xa1b079a)) ^ 0x1769756e)))) ^ (mask32(u16_2 - (mask32((mask32((mask32(flags0 - 0x1510614f)) | 0xa1b079a)) ^ 0x1769756e)))))))) ^ 0x5812e92c)) & 0xffff	58=0x4	b0=var255(top=0xf3:2.2%);b1=var256(top=0xab:1.9%);b2=var246(top=0x51:2.5%);b3=var240(top=0xeb:4.3%)	0xadf8e: state xor= state0 ^ 0x11095fd5 | 0xae01c: state add= state0 ^ 0x11095fd5 + flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e | 0xae101: state xor= state0 ^ 0x11095fd5 + flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e ^ u16_2 - flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e | 0xae2d0: state and= state0 ^ 0x11095fd5 + flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e ^ u16_2 - flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e & u16_0 - state0 ^ 0x11095fd5 + flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e ^ u1...#2d91502c2543	0xadf61: flags sub= flags0 - 0x1510614f | 0xadf71: flags or= flags0 - 0x1510614f | 0xa1b079a | 0xadfb6: flags xor= flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e | 0xae110: flags sub= flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e - 0x63deb9c4	172@0x9b68a:366,176@0x9c10b:328,157@0x98a9a:323,297@0xb64d7:222,199@0xa0631:171,18@0x7be9b:110,333@0xbd8af:108,66@0x855ff:106	0xadf51:je:0;0xadfe1:je:1	target=100.0%, ip=100.0%, ok:3418
174	0x9bd8f	1d005b75b3304463	static_validated	0/128 unknown branches (0.0%): 	0/128 unknown branches (0.0%): 	3318	100.0	100.0	128	100.0	128=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32(state0 - flags0)) & flags0)) ^ flags0)) + flags0)) ^ 0x5fa9d2b1)))) + 0x397fd954)) & 0xffff	128=0x4	b0=var191(top=0x03:3.1%);b1=var238(top=0x64:3.1%);b2=0xe8;b3=0x01	0x9bda5: state sub= state0 - flags0 | 0x9be01: state and= state0 - flags0 & flags0 | 0x9be52: state xor= state0 - flags0 & flags0 ^ flags0 | 0x9be7a: state add= state0 - flags0 & flags0 ^ flags0 + flags0 | ...1 omitted... | 0x9c02c: state or= state0 - flags0 & flags0 ^ flags0 + flags0 ^ 0x5fa9d2b1 | u16_0 + state0 - flags0 & flags0 ^ flags0 + flags0 ^ 0x5fa9d2b1 + 0x397fd954		114@0x90319:446,258@0xadf2c:409,199@0xa0631:294,28@0x7e390:254,347@0xc088d:241,307@0xb8064:189,185@0x9d964:184,189@0x9e7af:173	0x9bf10:jne:1	target=100.0%, ip=100.0%, ok:3318
189	0x9e7af	8589bd83a0e8cea0	static_validated	128/384 unknown branches (33.3%): live_in_reg:128	0/384 unknown branches (0.0%): 	3116	100.0	100.0	42	100.0	42=(mask32((mask32(u16_2 + (mask32(state0 & 0x160e4f34)))) ^ 0x2a1ce984)) & 0xffff	42=0x4	b0=var256(top=0xec:1.7%);b1=var256(top=0x00:4.4%);b2=var64(top=0xbc:6.1%);b3=var64(top=0xe7:4.7%)	0x9e8b9: state and= state0 & 0x160e4f34 | 0x9ea69: state add= state0 & 0x160e4f34 + u16_2 + state0 & 0x160e4f34 ^ 0x2a1ce984	0x9e802: flags sub= flags0 - 0x10705ace | 0x9e869: flags and= flags0 - 0x10705ace & 0x49036387 | 0x9e92d: flags and= flags0 - 0x10705ace & 0x49036387 & state0 & 0x160e4f34 | 0x1ca9af86 | 0x9e946: flags xor= flags0 - 0x10705ace & 0x49036387 & state0 & 0x160e4f34 | 0x1ca9af86 ^ 0x4ac58a82	43@0x8173d:519,18@0x7be9b:194,28@0x7e390:162,161@0x9975a:147,174@0x9bd8f:123,215@0xa4609:88,199@0xa0631:87,185@0x9d964:79	0x9e84f:je:1;0x9e880:je:0;0x9e8d1:je:0	target=100.0%, ip=100.0%, ok:3116
184	0x9d694	e4bc9d81d7bb0910	static_validated	0/128 unknown branches (0.0%): 	0/128 unknown branches (0.0%): 	3100	100.0	100.0	128	100.0	128=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 | 0x19d0d4d)))) + 0x3c030b15)) ^ (mask32(flags0 + 0x7db9efb0)))) ^ flags0)) - flags0)) ^ flags0)))) + 0x3f05b2f0)) & 0xffff	128=0x4	b0=var96(top=0x5a:4.8%);b1=var242(top=0xf4:3.0%);b2=0xe8;b3=0x01	0x9d6b2: state or= state0 | flags0 | 0x19d0d4d | 0x9d6c2: state add= state0 | flags0 | 0x19d0d4d + 0x3c030b15 | 0x9d76b: state xor= state0 | flags0 | 0x19d0d4d + 0x3c030b15 ^ flags0 + 0x7db9efb0 | 0x9d791: state xor= state0 | flags0 | 0x19d0d4d + 0x3c030b15 ^ flags0 + 0x7db9efb0 ^ flags0 | ...2 omitted... | 0x9d8fd: state add= state0 | flags0 | 0x19d0d4d + 0x3c030b15 ^ flags0 + 0x7db9efb0 ^ flags0 - flags0 ^ flags0 + u16_0 - state0 | flags0 | 0x19d0d4d + 0x3c030b15 ^ flags0 + 0x7db9efb0 ^ flags0 - flags0 ^ flags0 + 0x3f05b2f0	0x9d80c: flags and= flags0 & state0 | flags0 | 0x19d0d4d + 0x3c030b15 ^ flags0 + 0x7db9efb0 ^ flags0 - flags0 ^ flags0 & 0x54b71e92	28@0x7e390:471,66@0x855ff:426,337@0xbec0e:394,340@0xbf435:250,64@0x85059:182,114@0x90319:161,18@0x7be9b:159,347@0xc088d:125	0x9d710:jne:1	target=100.0%, ip=100.0%, ok:3100
28	0x7e390	9b3b818dc141b14f	static_validated	0/512 unknown branches (0.0%): 	0/512 unknown branches (0.0%): 	3051	100.0	100.0	48	100.0	48=u16_0 & 0xffff	48=0x3	b0=var30(top=0xd8:12.5%);b1=var11(top=0x0a:24.2%);b2=var256(top=0x70:2.5%)	0x7e52d: state or= state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a | 0x7e67f: state or= state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a + 0x43078fb1 & 0x282416bb ^ 0x53f50e0b ^ state0 | flags0 ^ state0 ...#4cb4905f543e | 0x7e6a4: state xor= state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a + 0x43078fb1 & 0x282416bb ^ 0x53f50e0b ^ state0 | flags0 ^ state0 ...#98ed50a3da1e | 0x7e799: state or= state0 | flags0 ^ state0 | 0...#7866ea8f70fe	0x7e3ac: flags xor= flags0 ^ state0 | 0xb9ad02a | 0x7e4be: flags and= flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 | 0x7e514: flags sub= flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a | 0x7e559: flags add= flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a + 0x43078fb1 | ...2 omitted... | 0x7e659: flags xor= flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a + 0x43078fb1 & 0x282416bb ^ 0x53f50e0b ^ state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a - 0x7e20fbab	189@0x9e7af:460,347@0xc088d:455,168@0x9aa83:264,287@0xb45d2:263,258@0xadf2c:163,64@0x85059:140,123@0x91a59:127,174@0x9bd8f:124	0x7e549:je:1;0x7e584:je:1;0x7e5dc:je:0;0x7e604:je:0	target=100.0%, ip=100.0%, ok:3051
28	0x7e390	e0fd2755e33377c7	static_validated	0/512 unknown branches (0.0%): 	0/512 unknown branches (0.0%): 	2924	100.0	100.0	56	100.0	56=u16_0 & 0xffff	56=0x3	b0=var30(top=0xd8:12.5%);b1=var11(top=0x0a:24.2%);b2=var256(top=0x70:2.5%)	0x7e52d: state or= state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a | 0x7e67f: state or= state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a + 0x43078fb1 & 0x282416bb ^ 0x53f50e0b ^ state0 | flags0 ^ state0 ...#4cb4905f543e | 0x7e6a4: state xor= state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a + 0x43078fb1 & 0x282416bb ^ 0x53f50e0b ^ state0 | flags0 ^ state0 ...#98ed50a3da1e | 0x7e799: state or= state0 | flags0 ^ state0 | 0...#7866ea8f70fe	0x7e3ac: flags xor= flags0 ^ state0 | 0xb9ad02a | 0x7e4be: flags and= flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 | 0x7e514: flags sub= flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a | 0x7e559: flags add= flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a + 0x43078fb1 | ...2 omitted... | 0x7e659: flags xor= flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a + 0x43078fb1 & 0x282416bb ^ 0x53f50e0b ^ state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a - 0x7e20fbab	347@0xc088d:387,20@0x7c62b:279,340@0xbf435:158,114@0x90319:151,258@0xadf2c:142,189@0x9e7af:138,158@0x99029:111,43@0x8173d:96	0x7e549:je:0;0x7e584:je:0;0x7e5dc:je:0;0x7e604:je:0	target=100.0%, ip=100.0%, ok:2924
215	0xa4609	93bcd881b4003839	static_validated	0/512 unknown branches (0.0%): 	0/512 unknown branches (0.0%): 	2838	100.0	100.0	45	100.0	45=u16_0 & 0xffff	45=0x3	b0=var29(top=0x88:10.5%);b1=var11(top=0x05:21.1%);b2=var114(top=0xc8:9.2%)	0xa4652: state or= state0 | 0x760f463f | 0xa4719: state sub= state0 | 0x760f463f - flags0 | 0x77dcc51b ^ 0xee9796d ^ 0x717a207c | 0xa477a: state add= state0 | 0x760f463f - flags0 | 0x77dcc51b ^ 0xee9796d ^ 0x717a207c + 0x15a799dd | 0xa4794: state or= state0 | 0x760f463f - flags0 | 0x77dcc51b ^ 0xee9796d ^ 0x717a207c + 0x15a799dd | 0x6c5f0f12 | ...2 omitted... | 0xa49f0: state sub= state0 | 0x760f463f - flags0 | 0x77dcc51b ^ 0xee9796d ^ 0x717a207c + 0x15a799dd | 0x6c5f0f12 + b2 + state0 | 0x760f463f - flags0 | 0x77dcc51b ^ 0xee9796d ^ 0x717a207c + 0x15a799dd | 0x6c5f0f12 | 0x38d2bdd3 - u16_0	0xa4681: flags or= flags0 | 0x77dcc51b | 0xa46b3: flags xor= flags0 | 0x77dcc51b ^ 0xee9796d | 0xa4756: flags add= flags0 | 0x77dcc51b ^ 0xee9796d + 0x269ea56a | 0xa4768: flags xor= flags0 | 0x77dcc51b ^ 0xee9796d + 0x269ea56a ^ 0x6abba0b9 | ...1 omitted... | 0xa48ef: flags add= flags0 | 0x77dcc51b ^ 0xee9796d + 0x269ea56a ^ 0x6abba0b9 - 0x4d415ee2 + 0x5966d257	189@0x9e7af:389,258@0xadf2c:312,347@0xc088d:305,123@0x91a59:290,301@0xb708d:262,300@0xb6c36:256,337@0xbec0e:163,176@0x9c10b:95	0xa4667:je:0;0xa46a3:je:0;0xa4746:je:0;0xa47d6:je:1	target=100.0%, ip=100.0%, ok:2838
114	0x90319	6d97aa419b6e45b1	static_validated	128/640 unknown branches (20.0%): live_in_reg:128	0/640 unknown branches (0.0%): 	2743	100.0	100.0	44	100.0	44=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)))) & 0x292b555d)) ^ (mask32((mask32(u16_2 + (...#81b58d825e9e	44=0x4	b0=var255(top=0x99:2.0%);b1=var198(top=0x77:2.9%);b2=var250(top=0xa6:2.9%);b3=var248(top=0xcf:2.6%)	0x90434: state xor= state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 | 0x90442: state xor= state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f | 0x9047d: state add= state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 | 0x904ce: state and= state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d | ...2 om...#b794c085653d	0x90389: flags and= flags0 & state0 | 0x6729b5bf | 0x903e9: flags sub= flags0 & state0 | 0x6729b5bf - 0x3dca653f | 0x903f9: flags xor= flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 | 0x90416: flags add= flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 | ...6 omitted... | 0x90670: flags and= flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 & 0x1c8b6fee	199@0xa0631:369,268@0xb0007:291,37@0x80685:234,66@0x855ff:136,18@0x7be9b:133,185@0x9d964:122,215@0xa4609:115,297@0xb64d7:108	0x90334:je:0;0x903d9:je:1;0x904a4:je:1;0x904ed:je:1;0x9052b:je:1	target=100.0%, ip=100.0%, ok:2743
64	0x85059	4db1c9febad343e7	static_validated	0/256 unknown branches (0.0%): 	0/256 unknown branches (0.0%): 	2740	100.0	100.0	51	100.0	51=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - 0x79614de5)) ^ (mask32(u16_2 + (mask32(flags0 + 0x4cd0c9ae)))))) ^ (mask32((mask32(flags0 + 0x4cd0c9ae)) + 0x729dddb0)))))) + 0x2701cdcd)) & 0xffff	51=0x4	b0=var256(top=0xef:1.6%);b1=var256(top=0x8a:1.6%);b2=var256(top=0x93:2.0%);b3=var252(top=0x00:3.6%)	0x850ab: state sub= state0 - 0x79614de5 | 0x851aa: state xor= state0 - 0x79614de5 ^ u16_2 + flags0 + 0x4cd0c9ae + 0x711675f2 & 0x5b249a06 | 0x85202: state xor= state0 - 0x79614de5 ^ u16_2 + flags0 + 0x4cd0c9ae + 0x711675f2 & 0x5b249a06 ^ flags0 + 0x4cd0c9ae + 0x711675f2 & 0x5b249a06 + 0x729dddb0	0x85099: flags add= flags0 + 0x4cd0c9ae | 0x850e8: flags add= flags0 + 0x4cd0c9ae + 0x711675f2 | 0x850f7: flags and= flags0 + 0x4cd0c9ae + 0x711675f2 & 0x5b249a06 | 0x851b7: flags add= flags0 + 0x4cd0c9ae + 0x711675f2 & 0x5b249a06 + 0x729dddb0	28@0x7e390:351,215@0xa4609:189,161@0x9975a:139,43@0x8173d:139,184@0x9d694:136,243@0xaab6a:113,18@0x7be9b:93,157@0x98a9a:92	0x8507f:je:0;0x850d9:je:1	target=100.0%, ip=100.0%, ok:2740
340	0xbf435	2a0ce8aa7d3ecb4e	static_validated	128/384 unknown branches (33.3%): live_in_reg:128	0/384 unknown branches (0.0%): 	2661	100.0	100.0	48	100.0	48=(mask32((mask32(u16_0 + (mask32((mask32((mask32(state0 - 0x2b2e5a26)) ^ 0x7535dd25)) | u16_2)))) + 0x9097995)) & 0xffff	48=0x4	b0=var221(top=0x4c:4.0%);b1=var255(top=0x16:2.8%);b2=var17(top=0xb3:15.9%);b3=enum2(0x00:21582,0x01:4530)	0xbf4be: state sub= state0 - 0x2b2e5a26 | 0xbf4f6: state xor= state0 - 0x2b2e5a26 ^ 0x7535dd25 | 0xbf616: state or= state0 - 0x2b2e5a26 ^ 0x7535dd25 | u16_2 | 0xbf82b: state sub= state0 - 0x2b2e5a26 ^ 0x7535dd25 | u16_2 - u16_0 + state0 - 0x2b2e5a26 ^ 0x7535dd25 | u16_2 + 0x9097995	0xbf49f: flags and= flags0 & 0x7036ca68 | 0xbf4b0: flags sub= flags0 & 0x7036ca68 - 0x2caa6796 | 0xbf651: flags xor= flags0 & 0x7036ca68 - 0x2caa6796 ^ 0x4ea9d032	161@0x9975a:286,66@0x855ff:272,18@0x7be9b:125,158@0x99029:115,20@0x7c62b:107,305@0xb78b0:103,176@0x9c10b:98,28@0x7e390:93	0xbf457:je:0;0xbf48f:je:0;0xbf4d7:je:0	target=100.0%, ip=100.0%, ok:2661
43	0x8173d	6350e9318aa572ff	static_validated	128/384 unknown branches (33.3%): live_in_reg:128	0/384 unknown branches (0.0%): 	2585	100.0	100.0	82	100.0	82=(mask32((mask32(u16_0 ^ (mask32(state0 ^ (mask32(u16_2 ^ state0)))))) - 0x64d373dc)) & 0xffff	82=0x4	b0=var251(top=0x17:2.2%);b1=var251(top=0x74:5.0%);b2=var252(top=0xa3:3.3%);b3=var244(top=0x00:10.4%)	0x81951: state xor= state0 ^ u16_2 ^ state0	0x817b0: flags xor= flags0 ^ 0x542b3101 | 0x8198e: flags and= flags0 ^ 0x542b3101 & 0x494c0852	258@0xadf2c:315,340@0xbf435:177,307@0xb8064:156,18@0x7be9b:152,28@0x7e390:141,66@0x855ff:136,346@0xc0535:127,215@0xa4609:109	0x81762:je:0;0x817a0:je:1;0x81818:je:0	target=100.0%, ip=100.0%, ok:2585
43	0x8173d	b3c385ba08ea674a	static_validated	128/384 unknown branches (33.3%): live_in_reg:128	0/384 unknown branches (0.0%): 	2558	100.0	100.0	43	100.0	43=(mask32((mask32(u16_0 ^ (mask32(state0 ^ (mask32(u16_2 ^ state0)))))) - 0x64d373dc)) & 0xffff	43=0x4	b0=var251(top=0x17:2.2%);b1=var251(top=0x74:5.0%);b2=var252(top=0xa3:3.3%);b3=var244(top=0x00:10.4%)	0x81951: state xor= state0 ^ u16_2 ^ state0	0x817b0: flags xor= flags0 ^ 0x542b3101 | 0x8198e: flags and= flags0 ^ 0x542b3101 & 0x494c0852	26@0x7dbbb:499,347@0xc088d:396,199@0xa0631:290,287@0xb45d2:89,340@0xbf435:78,305@0xb78b0:70,258@0xadf2c:69,337@0xbec0e:68	0x81762:je:0;0x817a0:je:0;0x81818:je:0	target=100.0%, ip=100.0%, ok:2558
172	0x9b68a	5946e91076802daf	static_validated	0/128 unknown branches (0.0%): 	0/128 unknown branches (0.0%): 	2423	100.0	100.0	86	100.0	86=(mask32(u16_2 ^ 0x715f0a33)) & 0xffff	86=0x4	b0=var252(top=0xb3:4.2%);b1=var232(top=0xae:3.5%);b2=var30(top=0x23:12.0%);b3=var11(top=0x03:16.3%)	0x9b7c5: state xor= state0 ^ 0x7070916c | 0x9b7d5: state sub= state0 ^ 0x7070916c - 0x6ecee241 | 0x9b8a2: state add= state0 ^ 0x7070916c - 0x6ecee241 + u16_0 ^ state0 ^ 0x7070916c - 0x6ecee241 ^ flags0 ^ 0x15bf847f & state0 | 0x3eba9edf | 0x9ba15: state or= state0 ^ 0x7070916c - 0x6ecee241 + u16_0 ^ state0 ^ 0x7070916c - 0x6ecee241 ^ flags0 ^ 0x15bf847f & state0 | 0x3eba9edf | u16_2 ^ 0x715f0a33	0x9b77c: flags xor= flags0 ^ 0x15bf847f | 0x9b7aa: flags and= flags0 ^ 0x15bf847f & state0 | 0x3eba9edf | 0x9b8c0: flags or= flags0 ^ 0x15bf847f & state0 | 0x3eba9edf | 0x7bf184c4	28@0x7e390:328,199@0xa0631:286,332@0xbd36d:257,258@0xadf2c:147,66@0x855ff:134,114@0x90319:127,18@0x7be9b:112,185@0x9d964:107	0x9b76c:je:1	target=100.0%, ip=100.0%, ok:2423
28	0x7e390	a584853ff2ab10f8	static_validated	0/512 unknown branches (0.0%): 	0/512 unknown branches (0.0%): 	2373	100.0	100.0	24	100.0	24=u16_0 & 0xffff	24=0x3	b0=var30(top=0xd8:12.5%);b1=var11(top=0x0a:24.2%);b2=var256(top=0x70:2.5%)	0x7e52d: state or= state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a | 0x7e67f: state or= state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a + 0x43078fb1 & 0x282416bb ^ 0x53f50e0b ^ state0 | flags0 ^ state0 ...#4cb4905f543e | 0x7e6a4: state xor= state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a + 0x43078fb1 & 0x282416bb ^ 0x53f50e0b ^ state0 | flags0 ^ state0 ...#98ed50a3da1e | 0x7e799: state or= state0 | flags0 ^ state0 | 0...#7866ea8f70fe	0x7e3ac: flags xor= flags0 ^ state0 | 0xb9ad02a | 0x7e4be: flags and= flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 | 0x7e514: flags sub= flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a | 0x7e559: flags add= flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a + 0x43078fb1 | ...2 omitted... | 0x7e659: flags xor= flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a + 0x43078fb1 & 0x282416bb ^ 0x53f50e0b ^ state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a - 0x7e20fbab	43@0x8173d:358,347@0xc088d:294,114@0x90319:124,258@0xadf2c:110,337@0xbec0e:92,189@0x9e7af:84,176@0x9c10b:65,340@0xbf435:60	0x7e549:je:0;0x7e584:je:1;0x7e5dc:je:0;0x7e604:je:0	target=100.0%, ip=100.0%, ok:2373
185	0x9d964	095a648478af979e	static_validated	128/512 unknown branches (25.0%): derived_live_in:128	0/512 unknown branches (0.0%): 	2349	100.0	100.0	57	100.0	57=(mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 ^ (mask32(flags0 | 0x17e55682)))) ^ 0x2000c224)) & 0x1f29f35)) + (mask32((mask32((mask32((mask32((mask32(flags0 | 0x17e55682)) + 0x28030c24)) ^ 0x30d03eec)) | 0x7fa981a)) ^ 0x5ea8d1c5)))))) & 0xffff	57=0x3	b0=var189(top=0xe3:2.6%);b1=var153(top=0x89:2.3%);b2=enum3(0x3a:20775,0x62:559,0x50:286)	0x9da5f: state xor= state0 ^ flags0 | 0x17e55682 | 0x9da76: state xor= state0 ^ flags0 | 0x17e55682 ^ 0x2000c224 | 0x9db24: state and= state0 ^ flags0 | 0x17e55682 ^ 0x2000c224 & 0x1f29f35 | 0x9dba1: state add= state0 ^ flags0 | 0x17e55682 ^ 0x2000c224 & 0x1f29f35 + flags0 | 0x17e55682 + 0x28030c24 ^ 0x30d03eec | 0x7fa981a ^ 0x5ea8d1c5 | 0x9dc75: state or= state0 ^ flags0 | 0x17e55682 ^ 0x2000c224 & 0x1f29f35 + flags0 | 0x17e55682 + 0x28030c24 ^ 0x30d03eec | 0x7fa981a ^ 0x5ea8d1c5 | u16_0 ^ state0 ^ flags0 | 0x17e55682 ^ 0x2000c224 & 0x1f29f35 + flags0 | 0...#5a14740e36ed	0x9da22: flags or= flags0 | 0x17e55682 | 0x9da9d: flags add= flags0 | 0x17e55682 + 0x28030c24 | 0x9daad: flags xor= flags0 | 0x17e55682 + 0x28030c24 ^ 0x30d03eec | 0x9dade: flags or= flags0 | 0x17e55682 + 0x28030c24 ^ 0x30d03eec | 0x7fa981a | 0x9daee: flags xor= flags0 | 0x17e55682 + 0x28030c24 ^ 0x30d03eec | 0x7fa981a ^ 0x5ea8d1c5	168@0x9aa83:187,203@0xa1484:180,347@0xc088d:166,337@0xbec0e:165,172@0x9b68a:136,220@0xa522e:125,64@0x85059:95,123@0x91a59:93	0x9da8d:je:0;0x9dace:je:0;0x9db05:je:0;0x9db82:je:0	target=100.0%, ip=100.0%, ok:2349
